date,state,crop,market,variety,min_price,max_price,modal_price,arrivals,avg_price
2024-09-01,Gujarat,Cauliflower,Gujarat Main Market,Common,2290,2790,2540,390,2540.0
2024-10-01,Gujarat,Cauliflower,Gujarat Main Market,Common,1988,1988,2238,588,1988.0
2019-01-01,Gujarat,Okra,Gujarat Main Market,Common,2614,3614,2864,214,3114.0
2019-01-31,Gujarat,Okra,Gujarat Main Market,Common,2080,2580,2330,180,2330.0
2019-03-02,Gujarat,Okra,Gujarat Main Market,Common,2280,1780,2530,380,2030.0
2019-04-01,Gujarat,Okra,Gujarat Main Market,Common,2149,2149,2399,249,2149.0
2019-05-01,Gujarat,Okra,Gujarat Main Market,Common,2162,2162,2412,262,2162.0
2019-05-31,Gujarat,Okra,Gujarat Main Market,Common,2001,3001,2251,101,2501.0
2019-06-30,Gujarat,Okra,Gujarat Main Market,Common,1097,2097,1347,197,1597.0
2019-07-30,Gujarat,Okra,Gujarat Main Market,Common,1143,2643,1393,243,1893.0
2019-08-29,Gujarat,Okra,Gujarat Main Market,Common,2474,2474,2724,574,2474.0
2019-09-28,Gujarat,Okra,Gujarat Main Market,Common,2053,3553,2303,153,2803.0
2019-10-28,Gujarat,Okra,Gujarat Main Market,Common,1553,3553,1803,153,2553.0
2019-11-27,Gujarat,Okra,Gujarat Main Market,Common,1212,3712,1462,312,2462.0
2019-12-27,Gujarat,Okra,Gujarat Main Market,Common,2621,2621,2871,221,2621.0
2020-01-26,Gujarat,Okra,Gujarat Main Market,Common,2893,2393,3143,493,2643.0
2020-02-25,Gujarat,Okra,Gujarat Main Market,Common,2697,2197,2947,297,2447.0
2020-03-26,Gujarat,Okra,Gujarat Main Market,Common,1801,2301,2051,401,2051.0
2020-04-25,Gujarat,Okra,Gujarat Main Market,Common,1397,1897,1647,497,1647.0
2020-05-25,Gujarat,Okra,Gujarat Main Market,Common,1519,2019,1769,119,1769.0
2020-06-24,Gujarat,Okra,Gujarat Main Market,Common,1076,1576,1326,176,1326.0
2020-07-24,Gujarat,Okra,Gujarat Main Market,Common,1206,1706,1456,306,1456.0
2020-08-23,Gujarat,Okra,Gujarat Main Market,Common,1671,3171,1921,271,2421.0
2020-09-22,Gujarat,Okra,Gujarat Main Market,Common,1512,3512,1762,112,2512.0
2020-10-22,Gujarat,Okra,Gujarat Main Market,Common,1565,3565,1815,165,2565.0
2020-11-21,Gujarat,Okra,Gujarat Main Market,Common,1150,3150,1400,250,2150.0
2020-12-21,Gujarat,Okra,Gujarat Main Market,Common,1758,1758,2008,358,1758.0
2021-01-20,Gujarat,Okra,Gujarat Main Market,Common,1820,1820,2070,420,1820.0
2021-02-19,Gujarat,Okra,Gujarat Main Market,Common,1585,2085,1835,185,1835.0
2021-03-21,Gujarat,Okra,Gujarat Main Market,Common,2452,3452,2702,552,2952.0
2021-04-20,Gujarat,Okra,Gujarat Main Market,Common,2004,2004,2254,104,2004.0
2021-05-20,Gujarat,Okra,Gujarat Main Market,Common,1566,2066,1816,166,1816.0
2021-06-19,Gujarat,Okra,Gujarat Main Market,Common,2834,3834,3084,434,3334.0
2021-07-19,Gujarat,Okra,Gujarat Main Market,Common,1448,3948,1698,548,2698.0
2021-08-18,Gujarat,Okra,Gujarat Main Market,Common,2916,2916,3166,516,2916.0
2021-09-17,Gujarat,Okra,Gujarat Main Market,Common,1354,3854,1604,454,2604.0
2021-10-17,Gujarat,Okra,Gujarat Main Market,Common,1482,2482,1732,582,1982.0
2021-11-16,Gujarat,Okra,Gujarat Main Market,Common,2746,2746,2996,346,2746.0
2021-12-16,Gujarat,Okra,Gujarat Main Market,Common,1113,1613,1363,213,1363.0
2022-01-15,Gujarat,Okra,Gujarat Main Market,Common,2959,2959,3209,559,2959.0
2022-02-14,Gujarat,Okra,Gujarat Main Market,Common,1522,3022,1772,122,2272.0
2022-03-16,Gujarat,Okra,Gujarat Main Market,Common,2798,3298,3048,398,3048.0
2022-04-15,Gujarat,Okra,Gujarat Main Market,Common,1980,2480,2230,580,2230.0
2022-05-15,Gujarat,Okra,Gujarat Main Market,Common,2035,3535,2285,135,2785.0
2022-06-14,Gujarat,Okra,Gujarat Main Market,Common,1063,3063,1313,163,2063.0
2022-07-14,Gujarat,Okra,Gujarat Main Market,Common,2551,2551,2801,151,2551.0
2022-08-13,Gujarat,Okra,Gujarat Main Market,Common,1606,2606,1856,206,2106.0
2022-09-12,Gujarat,Okra,Gujarat Main Market,Common,1136,1636,1386,236,1386.0
2022-10-12,Gujarat,Okra,Gujarat Main Market,Common,2086,3586,2336,186,2836.0
2022-11-11,Gujarat,Okra,Gujarat Main Market,Common,2849,3349,3099,449,3099.0
2022-12-11,Gujarat,Okra,Gujarat Main Market,Common,2181,2181,2431,281,2181.0
2023-01-10,Gujarat,Okra,Gujarat Main Market,Common,2764,3764,3014,364,3264.0
2023-02-09,Gujarat,Okra,Gujarat Main Market,Common,1145,2645,1395,245,1895.0
2023-03-11,Gujarat,Okra,Gujarat Main Market,Common,1515,3015,1765,115,2265.0
2023-04-10,Gujarat,Okra,Gujarat Main Market,Common,2367,1867,2617,467,2117.0
2023-05-10,Gujarat,Okra,Gujarat Main Market,Common,2348,2348,2598,448,2348.0
2023-06-09,Gujarat,Okra,Gujarat Main Market,Common,2918,3918,3168,518,3418.0
2023-07-09,Gujarat,Okra,Gujarat Main Market,Common,1858,3358,2108,458,2608.0
2023-08-08,Gujarat,Okra,Gujarat Main Market,Common,1545,2045,1795,145,1795.0
2023-09-07,Gujarat,Okra,Gujarat Main Market,Common,2621,1621,2871,221,2121.0
2023-10-07,Gujarat,Okra,Gujarat Main Market,Common,2666,3166,2916,266,2916.0
2023-11-06,Gujarat,Okra,Gujarat Main Market,Common,1313,2813,1563,413,2063.0
2023-12-06,Gujarat,Okra,Gujarat Main Market,Common,2049,3549,2299,149,2799.0
2024-01-05,Gujarat,Okra,Gujarat Main Market,Common,2484,3484,2734,584,2984.0
2024-02-04,Gujarat,Okra,Gujarat Main Market,Common,2058,3558,2308,158,2808.0
2024-03-05,Gujarat,Okra,Gujarat Main Market,Common,1379,1879,1629,479,1629.0
2024-04-04,Gujarat,Okra,Gujarat Main Market,Common,2362,1862,2612,462,2112.0
2024-05-04,Gujarat,Okra,Gujarat Main Market,Common,2140,2140,2390,240,2140.0
2024-06-03,Gujarat,Okra,Gujarat Main Market,Common,2710,1710,2960,310,2210.0
2024-07-03,Gujarat,Okra,Gujarat Main Market,Common,2050,2050,2300,150,2050.0
2024-08-02,Gujarat,Okra,Gujarat Main Market,Common,1723,2223,1973,323,1973.0
2024-09-01,Gujarat,Okra,Gujarat Main Market,Common,1383,3883,1633,483,2633.0
2024-10-01,Gujarat,Okra,Gujarat Main Market,Common,1653,2653,1903,253,2153.0
2019-01-01,Gujarat,Chilli,Gujarat Main Market,Common,2327,1827,2577,427,2077.0
2019-01-31,Gujarat,Chilli,Gujarat Main Market,Common,2243,1743,2493,343,1993.0
2019-03-02,Gujarat,Chilli,Gujarat Main Market,Common,2117,2617,2367,217,2367.0
2019-04-01,Gujarat,Chilli,Gujarat Main Market,Common,1428,3428,1678,528,2428.0
2019-05-01,Gujarat,Chilli,Gujarat Main Market,Common,1056,2056,1306,156,1556.0
2019-05-31,Gujarat,Chilli,Gujarat Main Market,Common,1670,3170,1920,270,2420.0
2019-06-30,Gujarat,Chilli,Gujarat Main Market,Common,1274,3274,1524,374,2274.0
2019-07-30,Gujarat,Chilli,Gujarat Main Market,Common,1272,1772,1522,372,1522.0
2019-08-29,Gujarat,Chilli,Gujarat Main Market,Common,1989,3989,2239,589,2989.0
2019-09-28,Gujarat,Chilli,Gujarat Main Market,Common,1309,3309,1559,409,2309.0
2019-10-28,Gujarat,Chilli,Gujarat Main Market,Common,2669,2169,2919,269,2419.0
2019-11-27,Gujarat,Chilli,Gujarat Main Market,Common,1774,2274,2024,374,2024.0
2019-12-27,Gujarat,Chilli,Gujarat Main Market,Common,1481,1981,1731,581,1731.0
2020-01-26,Gujarat,Chilli,Gujarat Main Market,Common,2726,2226,2976,326,2476.0
2020-02-25,Gujarat,Chilli,Gujarat Main Market,Common,1525,3025,1775,125,2275.0
2020-03-26,Gujarat,Chilli,Gujarat Main Market,Common,2596,1596,2846,196,2096.0
2020-04-25,Gujarat,Chilli,Gujarat Main Market,Common,1164,2164,1414,264,1664.0
2020-05-25,Gujarat,Chilli,Gujarat Main Market,Common,2206,3206,2456,306,2706.0
2020-06-24,Gujarat,Chilli,Gujarat Main Market,Common,2146,2146,2396,246,2146.0
2020-07-24,Gujarat,Chilli,Gujarat Main Market,Common,1577,2077,1827,177,1827.0
2020-08-23,Gujarat,Chilli,Gujarat Main Market,Common,2646,1646,2896,246,2146.0
2020-09-22,Gujarat,Chilli,Gujarat Main Market,Common,2923,2923,3173,523,2923.0
2020-10-22,Gujarat,Chilli,Gujarat Main Market,Common,2164,1664,2414,264,1914.0
2020-11-21,Gujarat,Chilli,Gujarat Main Market,Common,2831,2331,3081,431,2581.0
2020-12-21,Gujarat,Chilli,Gujarat Main Market,Common,1386,3386,1636,486,2386.0
2021-01-20,Gujarat,Chilli,Gujarat Main Market,Common,2848,2348,3098,448,2598.0
2021-02-19,Gujarat,Chilli,Gujarat Main Market,Common,1119,3619,1369,219,2369.0
2021-03-21,Gujarat,Chilli,Gujarat Main Market,Common,2256,3256,2506,356,2756.0
2021-04-20,Gujarat,Chilli,Gujarat Main Market,Common,1072,3072,1322,172,2072.0
2021-05-20,Gujarat,Chilli,Gujarat Main Market,Common,2282,1782,2532,382,2032.0
2021-06-19,Gujarat,Chilli,Gujarat Main Market,Common,1714,1714,1964,314,1714.0
2021-07-19,Gujarat,Chilli,Gujarat Main Market,Common,1169,2669,1419,269,1919.0
2021-08-18,Gujarat,Chilli,Gujarat Main Market,Common,2817,2817,3067,417,2817.0
2021-09-17,Gujarat,Chilli,Gujarat Main Market,Common,1036,1536,1286,136,1286.0
2021-10-17,Gujarat,Chilli,Gujarat Main Market,Common,1703,3703,1953,303,2703.0
2021-11-16,Gujarat,Chilli,Gujarat Main Market,Common,2895,2895,3145,495,2895.0
2021-12-16,Gujarat,Chilli,Gujarat Main Market,Common,2662,1662,2912,262,2162.0
2022-01-15,Gujarat,Chilli,Gujarat Main Market,Common,2028,2528,2278,128,2278.0
2022-02-14,Gujarat,Chilli,Gujarat Main Market,Common,2161,2161,2411,261,2161.0
2022-03-16,Gujarat,Chilli,Gujarat Main Market,Common,2821,2821,3071,421,2821.0
2022-04-15,Gujarat,Chilli,Gujarat Main Market,Common,1669,3669,1919,269,2669.0
2022-05-15,Gujarat,Chilli,Gujarat Main Market,Common,2536,2036,2786,136,2286.0
2022-06-14,Gujarat,Chilli,Gujarat Main Market,Common,1197,1697,1447,297,1447.0
2022-07-14,Gujarat,Chilli,Gujarat Main Market,Common,2363,2363,2613,463,2363.0
2022-08-13,Gujarat,Chilli,Gujarat Main Market,Common,2328,2828,2578,428,2578.0
2022-09-12,Gujarat,Chilli,Gujarat Main Market,Common,2137,2637,2387,237,2387.0
2022-10-12,Gujarat,Chilli,Gujarat Main Market,Common,2028,2028,2278,128,2028.0
2022-11-11,Gujarat,Chilli,Gujarat Main Market,Common,1367,2867,1617,467,2117.0
2022-12-11,Gujarat,Chilli,Gujarat Main Market,Common,2557,2557,2807,157,2557.0
2023-01-10,Gujarat,Chilli,Gujarat Main Market,Common,1644,2144,1894,244,1894.0
2023-02-09,Gujarat,Chilli,Gujarat Main Market,Common,1786,3786,2036,386,2786.0
2023-03-11,Gujarat,Chilli,Gujarat Main Market,Common,2028,1528,2278,128,1778.0
2023-04-10,Gujarat,Chilli,Gujarat Main Market,Common,1091,3591,1341,191,2341.0
2023-05-10,Gujarat,Chilli,Gujarat Main Market,Common,1783,1783,2033,383,1783.0
2023-06-09,Gujarat,Chilli,Gujarat Main Market,Common,2083,2583,2333,183,2333.0
2023-07-09,Gujarat,Chilli,Gujarat Main Market,Common,2606,2106,2856,206,2356.0
2023-08-08,Gujarat,Chilli,Gujarat Main Market,Common,2644,3144,2894,244,2894.0
2023-09-07,Gujarat,Chilli,Gujarat Main Market,Common,2494,2994,2744,594,2744.0
2023-10-07,Gujarat,Chilli,Gujarat Main Market,Common,1814,2314,2064,414,2064.0
2023-11-06,Gujarat,Chilli,Gujarat Main Market,Common,1684,2184,1934,284,1934.0
2023-12-06,Gujarat,Chilli,Gujarat Main Market,Common,2390,2890,2640,490,2640.0
2024-01-05,Gujarat,Chilli,Gujarat Main Market,Common,1982,3482,2232,582,2732.0
2024-02-04,Gujarat,Chilli,Gujarat Main Market,Common,1563,1563,1813,163,1563.0
2024-03-05,Gujarat,Chilli,Gujarat Main Market,Common,1508,3008,1758,108,2258.0
2024-04-04,Gujarat,Chilli,Gujarat Main Market,Common,1696,3696,1946,296,2696.0
2024-05-04,Gujarat,Chilli,Gujarat Main Market,Common,2689,3189,2939,289,2939.0
2024-06-03,Gujarat,Chilli,Gujarat Main Market,Common,2510,3510,2760,110,3010.0
2024-07-03,Gujarat,Chilli,Gujarat Main Market,Common,2991,3991,3241,591,3491.0
2024-08-02,Gujarat,Chilli,Gujarat Main Market,Common,1102,2102,1352,202,1602.0
2024-09-01,Gujarat,Chilli,Gujarat Main Market,Common,2948,1948,3198,548,2448.0
2024-10-01,Gujarat,Chilli,Gujarat Main Market,Common,2898,2398,3148,498,2648.0
2019-01-01,Gujarat,Turmeric,Gujarat Main Market,Common,2328,2828,2578,428,2578.0
2019-01-31,Gujarat,Turmeric,Gujarat Main Market,Common,1776,2276,2026,376,2026.0
2019-03-02,Gujarat,Turmeric,Gujarat Main Market,Common,2339,3339,2589,439,2839.0
2019-04-01,Gujarat,Turmeric,Gujarat Main Market,Common,1994,1994,2244,594,1994.0
2019-05-01,Gujarat,Turmeric,Gujarat Main Market,Common,1101,1601,1351,201,1351.0
2019-05-31,Gujarat,Turmeric,Gujarat Main Market,Common,2945,2445,3195,545,2695.0
2019-06-30,Gujarat,Turmeric,Gujarat Main Market,Common,1791,2291,2041,391,2041.0
2019-07-30,Gujarat,Turmeric,Gujarat Main Market,Common,1257,3757,1507,357,2507.0
2019-08-29,Gujarat,Turmeric,Gujarat Main Market,Common,1814,3814,2064,414,2814.0
2019-09-28,Gujarat,Turmeric,Gujarat Main Market,Common,2423,2923,2673,523,2673.0
2019-10-28,Gujarat,Turmeric,Gujarat Main Market,Common,2506,3006,2756,106,2756.0
2019-11-27,Gujarat,Turmeric,Gujarat Main Market,Common,2997,1997,3247,597,2497.0
2019-12-27,Gujarat,Turmeric,Gujarat Main Market,Common,2108,2608,2358,208,2358.0
2020-01-26,Gujarat,Turmeric,Gujarat Main Market,Common,1022,1522,1272,122,1272.0
2020-02-25,Gujarat,Turmeric,Gujarat Main Market,Common,2374,2374,2624,474,2374.0
2020-03-26,Gujarat,Turmeric,Gujarat Main Market,Common,1294,3794,1544,394,2544.0
2020-04-25,Gujarat,Turmeric,Gujarat Main Market,Common,1995,1995,2245,595,1995.0
2020-05-25,Gujarat,Turmeric,Gujarat Main Market,Common,2875,3375,3125,475,3125.0
2020-06-24,Gujarat,Turmeric,Gujarat Main Market,Common,2226,3226,2476,326,2726.0
2020-07-24,Gujarat,Turmeric,Gujarat Main Market,Common,2480,2480,2730,580,2480.0
2020-08-23,Gujarat,Turmeric,Gujarat Main Market,Common,1992,1992,2242,592,1992.0
2020-09-22,Gujarat,Turmeric,Gujarat Main Market,Common,1671,3671,1921,271,2671.0
2020-10-22,Gujarat,Turmeric,Gujarat Main Market,Common,1413,3913,1663,513,2663.0
2020-11-21,Gujarat,Turmeric,Gujarat Main Market,Common,2863,2863,3113,463,2863.0
2020-12-21,Gujarat,Turmeric,Gujarat Main Market,Common,2991,1991,3241,591,2491.0
2021-01-20,Gujarat,Turmeric,Gujarat Main Market,Common,2490,3990,2740,590,3240.0
2021-02-19,Gujarat,Turmeric,Gujarat Main Market,Common,1451,2451,1701,551,1951.0
2021-03-21,Gujarat,Turmeric,Gujarat Main Market,Common,2172,2172,2422,272,2172.0
2021-04-20,Gujarat,Turmeric,Gujarat Main Market,Common,1257,2257,1507,357,1757.0
2021-05-20,Gujarat,Turmeric,Gujarat Main Market,Common,2419,2919,2669,519,2669.0
2021-06-19,Gujarat,Turmeric,Gujarat Main Market,Common,2987,2487,3237,587,2737.0
2021-07-19,Gujarat,Turmeric,Gujarat Main Market,Common,1842,1842,2092,442,1842.0
2021-08-18,Gujarat,Turmeric,Gujarat Main Market,Common,1709,2209,1959,309,1959.0
2021-09-17,Gujarat,Turmeric,Gujarat Main Market,Common,2203,2703,2453,303,2453.0
2021-10-17,Gujarat,Turmeric,Gujarat Main Market,Common,1554,3054,1804,154,2304.0
2021-11-16,Gujarat,Turmeric,Gujarat Main Market,Common,1876,2876,2126,476,2376.0
2021-12-16,Gujarat,Turmeric,Gujarat Main Market,Common,1394,1894,1644,494,1644.0
2022-01-15,Gujarat,Turmeric,Gujarat Main Market,Common,2355,3355,2605,455,2855.0
2022-02-14,Gujarat,Turmeric,Gujarat Main Market,Common,1084,2584,1334,184,1834.0
2022-03-16,Gujarat,Turmeric,Gujarat Main Market,Common,1322,2322,1572,422,1822.0
2022-04-15,Gujarat,Turmeric,Gujarat Main Market,Common,2484,3984,2734,584,3234.0
2022-05-15,Gujarat,Turmeric,Gujarat Main Market,Common,2842,1842,3092,442,2342.0
2022-06-14,Gujarat,Turmeric,Gujarat Main Market,Common,1167,1667,1417,267,1417.0
2022-07-14,Gujarat,Turmeric,Gujarat Main Market,Common,2762,1762,3012,362,2262.0
2022-08-13,Gujarat,Turmeric,Gujarat Main Market,Common,2613,2113,2863,213,2363.0
2022-09-12,Gujarat,Turmeric,Gujarat Main Market,Common,2994,2994,3244,594,2994.0
2022-10-12,Gujarat,Turmeric,Gujarat Main Market,Common,1876,3376,2126,476,2626.0
2022-11-11,Gujarat,Turmeric,Gujarat Main Market,Common,1429,2429,1679,529,1929.0
2022-12-11,Gujarat,Turmeric,Gujarat Main Market,Common,2629,3629,2879,229,3129.0
2023-01-10,Gujarat,Turmeric,Gujarat Main Market,Common,2352,3352,2602,452,2852.0
2023-02-09,Gujarat,Turmeric,Gujarat Main Market,Common,2585,1585,2835,185,2085.0
2023-03-11,Gujarat,Turmeric,Gujarat Main Market,Common,2144,2644,2394,244,2394.0
2023-04-10,Gujarat,Turmeric,Gujarat Main Market,Common,2979,1979,3229,579,2479.0
2023-05-10,Gujarat,Turmeric,Gujarat Main Market,Common,1873,2373,2123,473,2123.0
2023-06-09,Gujarat,Turmeric,Gujarat Main Market,Common,1347,3347,1597,447,2347.0
2023-07-09,Gujarat,Turmeric,Gujarat Main Market,Common,1062,1562,1312,162,1312.0
2023-08-08,Gujarat,Turmeric,Gujarat Main Market,Common,1231,1731,1481,331,1481.0
2023-09-07,Gujarat,Turmeric,Gujarat Main Market,Common,1810,2810,2060,410,2310.0
2023-10-07,Gujarat,Turmeric,Gujarat Main Market,Common,1689,1689,1939,289,1689.0
2023-11-06,Gujarat,Turmeric,Gujarat Main Market,Common,2251,3751,2501,351,3001.0
2023-12-06,Gujarat,Turmeric,Gujarat Main Market,Common,2870,3370,3120,470,3120.0
2024-01-05,Gujarat,Turmeric,Gujarat Main Market,Common,2705,1705,2955,305,2205.0
2024-02-04,Gujarat,Turmeric,Gujarat Main Market,Common,1793,2793,2043,393,2293.0
2024-03-05,Gujarat,Turmeric,Gujarat Main Market,Common,1181,3181,1431,281,2181.0
2024-04-04,Gujarat,Turmeric,Gujarat Main Market,Common,2489,3989,2739,589,3239.0
2024-05-04,Gujarat,Turmeric,Gujarat Main Market,Common,1640,2640,1890,240,2140.0
2024-06-03,Gujarat,Turmeric,Gujarat Main Market,Common,1643,3643,1893,243,2643.0
2024-07-03,Gujarat,Turmeric,Gujarat Main Market,Common,2115,2615,2365,215,2365.0
2024-08-02,Gujarat,Turmeric,Gujarat Main Market,Common,1169,3669,1419,269,2419.0
2024-09-01,Gujarat,Turmeric,Gujarat Main Market,Common,2817,3817,3067,417,3317.0
2024-10-01,Gujarat,Turmeric,Gujarat Main Market,Common,2496,3996,2746,596,3246.0
2019-01-01,Gujarat,Coriander,Gujarat Main Market,Common,1768,2268,2018,368,2018.0
2019-01-31,Gujarat,Coriander,Gujarat Main Market,Common,2996,3496,3246,596,3246.0
2019-03-02,Gujarat,Coriander,Gujarat Main Market,Common,2242,2742,2492,342,2492.0
2019-04-01,Gujarat,Coriander,Gujarat Main Market,Common,2108,3108,2358,208,2608.0
2019-05-01,Gujarat,Coriander,Gujarat Main Market,Common,2380,3880,2630,480,3130.0
2019-05-31,Gujarat,Coriander,Gujarat Main Market,Common,2334,3834,2584,434,3084.0
2019-06-30,Gujarat,Coriander,Gujarat Main Market,Common,2766,3766,3016,366,3266.0
2019-07-30,Gujarat,Coriander,Gujarat Main Market,Common,1801,1801,2051,401,1801.0
2019-08-29,Gujarat,Coriander,Gujarat Main Market,Common,2272,3272,2522,372,2772.0
2019-09-28,Gujarat,Coriander,Gujarat Main Market,Common,1338,2838,1588,438,2088.0
2019-10-28,Gujarat,Coriander,Gujarat Main Market,Common,1687,1687,1937,287,1687.0
2019-11-27,Gujarat,Coriander,Gujarat Main Market,Common,2103,1603,2353,203,1853.0
2019-12-27,Gujarat,Coriander,Gujarat Main Market,Common,1396,2396,1646,496,1896.0
2020-01-26,Gujarat,Coriander,Gujarat Main Market,Common,2105,1605,2355,205,1855.0
2020-02-25,Gujarat,Coriander,Gujarat Main Market,Common,1600,2100,1850,200,1850.0
2020-03-26,Gujarat,Coriander,Gujarat Main Market,Common,2442,2442,2692,542,2442.0
2020-04-25,Gujarat,Coriander,Gujarat Main Market,Common,1863,2363,2113,463,2113.0
2020-05-25,Gujarat,Coriander,Gujarat Main Market,Common,1279,2779,1529,379,2029.0
2020-06-24,Gujarat,Coriander,Gujarat Main Market,Common,2344,2844,2594,444,2594.0
2020-07-24,Gujarat,Coriander,Gujarat Main Market,Common,1624,2624,1874,224,2124.0
2020-08-23,Gujarat,Coriander,Gujarat Main Market,Common,2856,1856,3106,456,2356.0
2020-09-22,Gujarat,Coriander,Gujarat Main Market,Common,2220,3220,2470,320,2720.0
2020-10-22,Gujarat,Coriander,Gujarat Main Market,Common,1741,2741,1991,341,2241.0
2020-11-21,Gujarat,Coriander,Gujarat Main Market,Common,1301,2301,1551,401,1801.0
2020-12-21,Gujarat,Coriander,Gujarat Main Market,Common,2135,2135,2385,235,2135.0
2021-01-20,Gujarat,Coriander,Gujarat Main Market,Common,1759,2259,2009,359,2009.0
2021-02-19,Gujarat,Coriander,Gujarat Main Market,Common,2045,1545,2295,145,1795.0
2021-03-21,Gujarat,Coriander,Gujarat Main Market,Common,2377,2877,2627,477,2627.0
2021-04-20,Gujarat,Coriander,Gujarat Main Market,Common,2836,2336,3086,436,2586.0
2021-05-20,Gujarat,Coriander,Gujarat Main Market,Common,2702,3702,2952,302,3202.0
2021-06-19,Gujarat,Coriander,Gujarat Main Market,Common,2117,3617,2367,217,2867.0
2021-07-19,Gujarat,Coriander,Gujarat Main Market,Common,1336,1836,1586,436,1586.0
2021-08-18,Gujarat,Coriander,Gujarat Main Market,Common,2791,3291,3041,391,3041.0
2021-09-17,Gujarat,Coriander,Gujarat Main Market,Common,1953,3453,2203,553,2703.0
2021-10-17,Gujarat,Coriander,Gujarat Main Market,Common,1225,2725,1475,325,1975.0
2021-11-16,Gujarat,Coriander,Gujarat Main Market,Common,1427,1927,1677,527,1677.0
2021-12-16,Gujarat,Coriander,Gujarat Main Market,Common,2676,1676,2926,276,2176.0
2022-01-15,Gujarat,Coriander,Gujarat Main Market,Common,1432,3932,1682,532,2682.0
2022-02-14,Gujarat,Coriander,Gujarat Main Market,Common,2759,3259,3009,359,3009.0
2022-03-16,Gujarat,Coriander,Gujarat Main Market,Common,1208,2708,1458,308,1958.0
2022-04-15,Gujarat,Coriander,Gujarat Main Market,Common,1006,3506,1256,106,2256.0
2022-05-15,Gujarat,Coriander,Gujarat Main Market,Common,2202,3202,2452,302,2702.0
2022-06-14,Gujarat,Coriander,Gujarat Main Market,Common,2433,3433,2683,533,2933.0
2022-07-14,Gujarat,Coriander,Gujarat Main Market,Common,2402,3402,2652,502,2902.0
2022-08-13,Gujarat,Coriander,Gujarat Main Market,Common,2799,3299,3049,399,3049.0
2022-09-12,Gujarat,Coriander,Gujarat Main Market,Common,2437,3937,2687,537,3187.0
2022-10-12,Gujarat,Coriander,Gujarat Main Market,Common,1216,3216,1466,316,2216.0
2022-11-11,Gujarat,Coriander,Gujarat Main Market,Common,1919,3419,2169,519,2669.0
2022-12-11,Gujarat,Coriander,Gujarat Main Market,Common,2009,3509,2259,109,2759.0
2023-01-10,Gujarat,Coriander,Gujarat Main Market,Common,2725,1725,2975,325,2225.0
2023-02-09,Gujarat,Coriander,Gujarat Main Market,Common,1174,3674,1424,274,2424.0
2023-03-11,Gujarat,Coriander,Gujarat Main Market,Common,1006,3506,1256,106,2256.0
2023-04-10,Gujarat,Coriander,Gujarat Main Market,Common,1322,1822,1572,422,1572.0
2023-05-10,Gujarat,Coriander,Gujarat Main Market,Common,2420,3920,2670,520,3170.0
2023-06-09,Gujarat,Coriander,Gujarat Main Market,Common,2669,3669,2919,269,3169.0
2023-07-09,Gujarat,Coriander,Gujarat Main Market,Common,2658,2658,2908,258,2658.0
