date,state,market_name,commodity,variety,arrivals_tonnes,traded_tonnes,min_price,max_price,modal_price
2022-05-21,Rajasthan,Jaipur,Wheat,FAQ,190,130,1240,3540,3140
2022-05-28,Rajasthan,Jaipur,Wheat,FAQ,223,113,1673,1973,1773
2022-06-04,Rajasthan,Jaipur,Wheat,FAQ,243,183,1893,2193,1993
2022-06-11,Rajasthan,Jaipur,Wheat,FAQ,224,114,1374,3174,2374
2022-06-18,Rajasthan,Jaipur,Wheat,FAQ,242,132,1692,2992,2392
2022-06-25,Rajasthan,Jaipur,Wheat,FAQ,175,115,1225,3525,1925
2022-07-02,Rajasthan,Jaipur,Wheat,FAQ,123,113,2273,3073,2673
2022-07-09,Rajasthan,Jaipur,Wheat,FAQ,73,63,1023,2823,2023
2022-07-16,Rajasthan,Jaipur,Wheat,FAQ,172,62,1322,3122,2322
2022-07-23,Rajasthan,Jaipur,Wheat,FAQ,227,167,1277,2577,3177
2022-07-30,Rajasthan,Jaipur,Wheat,FAQ,60,100,2110,2410,2810
2022-08-06,Rajasthan,Jaipur,Wheat,FAQ,122,62,1472,2272,1872
2022-08-13,Rajasthan,Jaipur,Wheat,FAQ,190,80,1040,2340,2940
2022-08-20,Rajasthan,Jaipur,Wheat,FAQ,195,185,1445,2745,2145
2022-08-27,Rajasthan,Jaipur,Wheat,FAQ,55,95,1505,2805,2205
2022-09-03,Rajasthan,Jaipur,Wheat,FAQ,138,78,1488,3288,1888
2022-09-10,Rajasthan,Jaipur,Wheat,FAQ,135,75,2385,3685,2485
2022-09-17,Rajasthan,Jaipur,Wheat,FAQ,142,82,1792,2092,1892
2022-09-24,Rajasthan,Jaipur,Wheat,FAQ,124,164,2474,2274,2274
2022-10-01,Rajasthan,Jaipur,Wheat,FAQ,150,90,2400,3700,1900
2022-10-08,Rajasthan,Jaipur,Wheat,FAQ,194,184,1744,2544,1544
2022-10-15,Rajasthan,Jaipur,Wheat,FAQ,182,122,2132,1932,1932
2022-10-22,Rajasthan,Jaipur,Wheat,FAQ,141,131,1091,1891,2091
2022-10-29,Rajasthan,Jaipur,Wheat,FAQ,133,173,1583,1883,2283
2022-11-05,Rajasthan,Jaipur,Wheat,FAQ,52,142,1102,2402,2402
2022-11-12,Rajasthan,Jaipur,Wheat,FAQ,74,164,1424,2224,1824
2022-11-19,Rajasthan,Jaipur,Wheat,FAQ,101,91,1351,3651,1451
2022-11-26,Rajasthan,Jaipur,Wheat,FAQ,174,64,1624,2924,2324
2022-12-03,Rajasthan,Jaipur,Wheat,FAQ,179,169,2029,3329,2729
2022-12-10,Rajasthan,Jaipur,Wheat,FAQ,192,182,1442,2742,1542
2022-12-17,Rajasthan,Jaipur,Wheat,FAQ,81,171,1731,2031,2431
2022-12-24,Rajasthan,Jaipur,Wheat,FAQ,146,136,2296,2096,2696
2022-12-31,Rajasthan,Jaipur,Wheat,FAQ,120,60,2070,1870,1870
2023-01-07,Rajasthan,Jaipur,Wheat,FAQ,79,169,2029,2829,2429
2023-01-14,Rajasthan,Jaipur,Wheat,FAQ,67,107,2117,3417,2817
2023-01-21,Rajasthan,Jaipur,Wheat,FAQ,142,132,1392,2692,2092
2023-01-28,Rajasthan,Jaipur,Wheat,FAQ,215,55,1765,2565,2165
2023-02-04,Rajasthan,Jaipur,Wheat,FAQ,79,119,1229,3029,2229
2023-02-11,Rajasthan,Jaipur,Wheat,FAQ,170,60,2220,2520,2920
2023-02-18,Rajasthan,Jaipur,Wheat,FAQ,181,71,1631,2931,2931
2023-02-25,Rajasthan,Jaipur,Wheat,FAQ,183,73,1333,3133,2933
2023-03-04,Rajasthan,Jaipur,Wheat,FAQ,196,136,2146,1946,1946
2023-03-11,Rajasthan,Jaipur,Wheat,FAQ,204,44,2354,2154,1554
2023-03-18,Rajasthan,Jaipur,Wheat,FAQ,177,67,1627,2927,2327
2023-03-25,Rajasthan,Jaipur,Wheat,FAQ,116,56,2366,2666,1866
2023-04-01,Rajasthan,Jaipur,Wheat,FAQ,145,135,1395,3695,2695
2023-04-08,Rajasthan,Jaipur,Wheat,FAQ,216,156,1566,2366,2566
2023-04-15,Rajasthan,Jaipur,Wheat,FAQ,174,64,1924,3724,1724
2023-04-22,Rajasthan,Jaipur,Wheat,FAQ,163,53,1613,2913,2913
2023-04-29,Rajasthan,Jaipur,Wheat,FAQ,177,117,1827,2127,3127
2023-05-06,Rajasthan,Jaipur,Wheat,FAQ,55,95,1505,2805,1605
2023-05-13,Rajasthan,Jaipur,Wheat,FAQ,72,62,1022,2822,1422
2023-05-20,Rajasthan,Jaipur,Wheat,FAQ,244,134,1394,3194,1794
2023-05-27,Rajasthan,Jaipur,Wheat,FAQ,240,130,1390,3190,1790
2023-06-03,Rajasthan,Jaipur,Wheat,FAQ,147,87,1197,2497,2497
2023-06-10,Rajasthan,Jaipur,Wheat,FAQ,235,175,2485,2785,1985
2023-06-17,Rajasthan,Jaipur,Wheat,FAQ,71,161,2321,2621,1821
2023-06-24,Rajasthan,Jaipur,Wheat,FAQ,109,149,1859,2659,2859
2023-07-01,Rajasthan,Jaipur,Wheat,FAQ,219,159,1269,2569,1969
2023-07-08,Rajasthan,Jaipur,Wheat,FAQ,161,151,1111,2911,2111
2023-07-15,Rajasthan,Jaipur,Wheat,FAQ,223,63,2373,3173,1573
2023-07-22,Rajasthan,Jaipur,Wheat,FAQ,215,155,2165,2965,3165
2023-07-29,Rajasthan,Jaipur,Wheat,FAQ,249,189,2199,2999,2599
2023-08-05,Rajasthan,Jaipur,Wheat,FAQ,114,104,2264,3064,2064
2023-08-12,Rajasthan,Jaipur,Wheat,FAQ,143,83,1493,3293,1893
2023-08-19,Rajasthan,Jaipur,Wheat,FAQ,76,66,1926,2226,2026
2023-08-26,Rajasthan,Jaipur,Wheat,FAQ,189,79,2239,2539,2339
2023-09-02,Rajasthan,Jaipur,Wheat,FAQ,149,189,2199,3499,2899
2023-09-09,Rajasthan,Jaipur,Wheat,FAQ,232,122,1382,3182,2382
2023-09-16,Rajasthan,Jaipur,Wheat,FAQ,67,107,1517,2817,1617
2023-09-23,Rajasthan,Jaipur,Wheat,FAQ,168,158,1418,3718,1518
2023-09-30,Rajasthan,Jaipur,Wheat,FAQ,120,110,2270,2070,2070
2023-10-07,Rajasthan,Jaipur,Wheat,FAQ,123,113,1073,2873,2073
2023-10-14,Rajasthan,Jaipur,Wheat,FAQ,113,53,1763,3063,1863
2023-10-21,Rajasthan,Jaipur,Wheat,FAQ,65,105,1215,3015,2215
2023-10-28,Rajasthan,Jaipur,Wheat,FAQ,178,118,1228,2528,1928
2023-11-04,Rajasthan,Jaipur,Wheat,FAQ,174,114,1224,3524,2524
2023-11-11,Rajasthan,Jaipur,Wheat,FAQ,150,90,1200,2500,3100
2023-11-18,Rajasthan,Jaipur,Wheat,FAQ,53,43,1903,3203,2603
2023-11-25,Rajasthan,Jaipur,Wheat,FAQ,205,95,1655,2955,2355
2023-12-02,Rajasthan,Jaipur,Wheat,FAQ,76,116,2126,2426,1626
2023-12-09,Rajasthan,Jaipur,Wheat,FAQ,243,183,2193,2993,2593
2023-12-16,Rajasthan,Jaipur,Wheat,FAQ,193,133,1543,3343,3143
2023-12-23,Rajasthan,Jaipur,Wheat,FAQ,193,183,2343,3143,2743
2023-12-30,Rajasthan,Jaipur,Wheat,FAQ,57,97,2407,2207,2207
2024-01-06,Rajasthan,Jaipur,Wheat,FAQ,62,102,1512,1812,2812
2024-01-13,Rajasthan,Jaipur,Wheat,FAQ,246,186,2196,2996,3196
2024-01-20,Rajasthan,Jaipur,Wheat,FAQ,212,102,1662,2962,1762
2024-01-27,Rajasthan,Jaipur,Wheat,FAQ,173,113,1823,2123,2523
2024-02-03,Rajasthan,Jaipur,Wheat,FAQ,149,139,1099,2899,2099
2024-02-10,Rajasthan,Jaipur,Wheat,FAQ,119,109,2269,2069,2669
2024-02-17,Rajasthan,Jaipur,Wheat,FAQ,213,153,1863,3163,2563
2024-02-24,Rajasthan,Jaipur,Wheat,FAQ,61,51,1311,3611,2611
2024-03-02,Rajasthan,Jaipur,Wheat,FAQ,96,136,1546,2846,1646
2024-03-09,Rajasthan,Jaipur,Wheat,FAQ,107,97,1657,2457,2057
2024-03-16,Rajasthan,Jaipur,Wheat,FAQ,146,86,1196,2496,3096
2024-03-23,Rajasthan,Jaipur,Wheat,FAQ,70,160,2320,3620,3020
2024-03-30,Rajasthan,Jaipur,Wheat,FAQ,82,172,2332,3632,2432
2024-04-06,Rajasthan,Jaipur,Wheat,FAQ,74,64,1924,3224,1424
2024-04-13,Rajasthan,Jaipur,Wheat,FAQ,75,165,2325,2625,1825
2024-04-20,Rajasthan,Jaipur,Wheat,FAQ,50,140,2300,3600,2400
2024-04-27,Rajasthan,Jaipur,Wheat,FAQ,97,187,2047,2847,2447
2024-05-04,Rajasthan,Jaipur,Wheat,FAQ,179,169,1429,2729,1529
2024-05-11,Rajasthan,Jaipur,Wheat,FAQ,58,48,2208,2008,2608
2024-05-18,Rajasthan,Jaipur,Wheat,FAQ,230,120,1680,1980,2380
2024-05-25,Rajasthan,Jaipur,Wheat,FAQ,227,67,2377,2177,2177
2024-06-01,Rajasthan,Jaipur,Wheat,FAQ,239,179,1889,3189,3189
2024-06-08,Rajasthan,Jaipur,Wheat,FAQ,114,54,2064,1864,2464
2024-06-15,Rajasthan,Jaipur,Wheat,FAQ,223,113,1073,3373,2973
2024-06-22,Rajasthan,Jaipur,Wheat,FAQ,121,111,1971,3271,2671
2024-06-29,Rajasthan,Jaipur,Wheat,FAQ,106,46,1456,3256,3056
2024-07-06,Rajasthan,Jaipur,Wheat,FAQ,169,59,1619,2919,1719
2024-07-13,Rajasthan,Jaipur,Wheat,FAQ,73,113,2123,3423,1623
2024-07-20,Rajasthan,Jaipur,Wheat,FAQ,229,69,1179,1979,2779
2024-07-27,Rajasthan,Jaipur,Wheat,FAQ,163,153,1113,2913,2113
2024-08-03,Rajasthan,Jaipur,Wheat,FAQ,171,161,2021,3321,2721
2024-08-10,Rajasthan,Jaipur,Wheat,FAQ,203,143,2153,1953,1953
2024-08-17,Rajasthan,Jaipur,Wheat,FAQ,82,72,1032,1832,2032
2024-08-24,Rajasthan,Jaipur,Wheat,FAQ,244,184,1594,3394,2594
2024-08-31,Rajasthan,Jaipur,Wheat,FAQ,100,140,1850,3650,1650
2024-09-07,Rajasthan,Jaipur,Wheat,FAQ,244,134,1994,3794,1794
2024-09-14,Rajasthan,Jaipur,Wheat,FAQ,60,150,1710,2010,2410
2024-09-21,Rajasthan,Jaipur,Wheat,FAQ,122,112,2272,3072,2072
2024-09-28,Rajasthan,Jaipur,Wheat,FAQ,243,83,1793,2593,2193
2022-01-01,Rajasthan,Jaipur,Onion,FAQ,110,150,2160,3460,2860
2022-01-08,Rajasthan,Jaipur,Onion,FAQ,158,48,1008,2308,1708
2022-01-15,Rajasthan,Jaipur,Onion,FAQ,94,184,2044,2844,1844
2022-01-22,Rajasthan,Jaipur,Onion,FAQ,139,179,2189,2489,1689
2022-01-29,Rajasthan,Jaipur,Onion,FAQ,64,54,1614,2414,2614
2022-02-05,Rajasthan,Jaipur,Onion,FAQ,63,153,2013,1813,1813
2022-02-12,Rajasthan,Jaipur,Onion,FAQ,100,140,2150,2450,2250
2022-02-19,Rajasthan,Jaipur,Onion,FAQ,152,92,1202,2502,3102
2022-02-26,Rajasthan,Jaipur,Onion,FAQ,122,162,2472,2272,1672
2022-03-05,Rajasthan,Jaipur,Onion,FAQ,210,50,1160,2960,2160
2022-03-12,Rajasthan,Jaipur,Onion,FAQ,182,122,1832,3132,3132
2022-03-19,Rajasthan,Jaipur,Onion,FAQ,204,44,1154,2954,2154
2022-03-26,Rajasthan,Jaipur,Onion,FAQ,99,89,1349,3649,2049
2022-04-02,Rajasthan,Jaipur,Onion,FAQ,99,139,1849,3649,2249
2022-04-09,Rajasthan,Jaipur,Onion,FAQ,119,159,1269,3069,2269
2022-04-16,Rajasthan,Jaipur,Onion,FAQ,229,169,1579,2379,3179
2022-04-23,Rajasthan,Jaipur,Onion,FAQ,227,167,2177,1977,1977
2022-04-30,Rajasthan,Jaipur,Onion,FAQ,60,100,1210,3010,1610
2022-05-07,Rajasthan,Jaipur,Onion,FAQ,153,43,1303,3103,1703
2022-05-14,Rajasthan,Jaipur,Onion,FAQ,160,100,2410,3710,3110
2022-05-21,Rajasthan,Jaipur,Onion,FAQ,76,166,1126,2426,2426
2022-05-28,Rajasthan,Jaipur,Onion,FAQ,163,103,1213,2513,3113
2022-06-04,Rajasthan,Jaipur,Onion,FAQ,183,173,1133,2933,2133
2022-06-11,Rajasthan,Jaipur,Onion,FAQ,137,177,1887,3687,2287
2022-06-18,Rajasthan,Jaipur,Onion,FAQ,211,151,2161,2961,1961
2022-06-25,Rajasthan,Jaipur,Onion,FAQ,154,144,1104,2904,2704
2022-07-02,Rajasthan,Jaipur,Onion,FAQ,231,171,1281,2581,3181
2022-07-09,Rajasthan,Jaipur,Onion,FAQ,176,116,1526,3326,2526
2022-07-16,Rajasthan,Jaipur,Onion,FAQ,53,93,1803,2603,2203
2022-07-23,Rajasthan,Jaipur,Onion,FAQ,178,168,2328,2128,2128
2022-07-30,Rajasthan,Jaipur,Onion,FAQ,60,150,1710,2010,1810
2022-08-06,Rajasthan,Jaipur,Onion,FAQ,152,142,2002,2302,2702
2022-08-13,Rajasthan,Jaipur,Onion,FAQ,148,138,1398,2698,1498
2022-08-20,Rajasthan,Jaipur,Onion,FAQ,235,175,1885,3185,1985
2022-08-27,Rajasthan,Jaipur,Onion,FAQ,239,179,1289,3589,1989
2022-09-03,Rajasthan,Jaipur,Onion,FAQ,130,70,2080,1880,1880
2022-09-10,Rajasthan,Jaipur,Onion,FAQ,209,49,1759,2559,1559
2022-09-17,Rajasthan,Jaipur,Onion,FAQ,221,61,1471,3771,2771
2022-09-24,Rajasthan,Jaipur,Onion,FAQ,225,165,1875,3175,2575
2022-10-01,Rajasthan,Jaipur,Onion,FAQ,128,168,1578,1878,2878
2022-10-08,Rajasthan,Jaipur,Onion,FAQ,121,111,2271,2071,1471
2022-10-15,Rajasthan,Jaipur,Onion,FAQ,102,142,2152,3452,2252
2022-10-22,Rajasthan,Jaipur,Onion,FAQ,189,129,2439,2739,1939
2022-10-29,Rajasthan,Jaipur,Onion,FAQ,152,92,1202,2502,2502
2022-11-05,Rajasthan,Jaipur,Onion,FAQ,168,108,2418,2718,2518
2022-11-12,Rajasthan,Jaipur,Onion,FAQ,130,170,1280,3080,1680
2022-11-19,Rajasthan,Jaipur,Onion,FAQ,142,132,2292,2092,2092
2022-11-26,Rajasthan,Jaipur,Onion,FAQ,89,129,2439,3239,2839
2022-12-03,Rajasthan,Jaipur,Onion,FAQ,99,89,1049,1849,2649
2022-12-10,Rajasthan,Jaipur,Onion,FAQ,117,157,1867,2667,2867
2022-12-17,Rajasthan,Jaipur,Onion,FAQ,102,42,1452,3252,1852
2022-12-24,Rajasthan,Jaipur,Onion,FAQ,179,119,1529,2329,3129
2022-12-31,Rajasthan,Jaipur,Onion,FAQ,151,41,1301,3101,1701
2023-01-07,Rajasthan,Jaipur,Onion,FAQ,154,144,2304,3104,2104
2023-01-14,Rajasthan,Jaipur,Onion,FAQ,187,77,1037,3337,2937
2023-01-21,Rajasthan,Jaipur,Onion,FAQ,210,150,1260,3560,3160
2023-01-28,Rajasthan,Jaipur,Onion,FAQ,157,97,1207,3507,2507
2023-02-04,Rajasthan,Jaipur,Onion,FAQ,75,165,1125,3425,1825
2023-02-11,Rajasthan,Jaipur,Onion,FAQ,245,185,2195,2995,1995
2023-02-18,Rajasthan,Jaipur,Onion,FAQ,207,97,1057,3357,2957
2023-02-25,Rajasthan,Jaipur,Onion,FAQ,196,186,1446,2746,2146
2023-03-04,Rajasthan,Jaipur,Onion,FAQ,235,125,1385,2185,1785
2023-03-11,Rajasthan,Jaipur,Onion,FAQ,150,90,1500,3300,3100
2023-03-18,Rajasthan,Jaipur,Onion,FAQ,122,162,2172,3472,2272
2023-03-25,Rajasthan,Jaipur,Onion,FAQ,67,107,2117,3417,2817
2023-04-01,Rajasthan,Jaipur,Onion,FAQ,130,70,2080,1880,2480
2023-04-08,Rajasthan,Jaipur,Onion,FAQ,80,170,1730,2030,3030
2023-04-15,Rajasthan,Jaipur,Onion,FAQ,148,188,1598,1898,2298
2023-04-22,Rajasthan,Jaipur,Onion,FAQ,192,82,1942,2742,2942
2023-04-29,Rajasthan,Jaipur,Onion,FAQ,248,88,1498,3798,1598
2023-05-06,Rajasthan,Jaipur,Onion,FAQ,247,137,1397,3197,2997
2023-05-13,Rajasthan,Jaipur,Onion,FAQ,73,63,2223,2023,1423
2023-05-20,Rajasthan,Jaipur,Onion,FAQ,217,107,2267,3567,2967
2023-05-27,Rajasthan,Jaipur,Onion,FAQ,121,161,1871,2671,2271
2023-06-03,Rajasthan,Jaipur,Onion,FAQ,89,179,1439,2239,2439
2023-06-10,Rajasthan,Jaipur,Onion,FAQ,115,55,1165,2465,3065
2023-06-17,Rajasthan,Jaipur,Onion,FAQ,89,129,1839,3639,2239
2023-06-24,Rajasthan,Jaipur,Onion,FAQ,249,189,2499,3799,2599
2023-07-01,Rajasthan,Jaipur,Onion,FAQ,61,101,1811,2611,2211
2023-07-08,Rajasthan,Jaipur,Onion,FAQ,181,71,1031,3331,2931
2023-07-15,Rajasthan,Jaipur,Onion,FAQ,194,184,2044,3344,1544
2023-07-22,Rajasthan,Jaipur,Onion,FAQ,184,174,2034,3334,1534
2023-07-29,Rajasthan,Jaipur,Onion,FAQ,60,100,1510,2810,1610
2023-08-05,Rajasthan,Jaipur,Onion,FAQ,145,85,1195,2495,2495
2023-08-12,Rajasthan,Jaipur,Onion,FAQ,187,177,1437,3737,2137
2023-08-19,Rajasthan,Jaipur,Onion,FAQ,195,185,2045,2345,1545
2023-08-26,Rajasthan,Jaipur,Onion,FAQ,231,171,1281,2581,2581
2023-09-02,Rajasthan,Jaipur,Onion,FAQ,248,88,2098,3398,1598
2023-09-09,Rajasthan,Jaipur,Onion,FAQ,200,90,1050,2350,1750
2023-09-16,Rajasthan,Jaipur,Onion,FAQ,239,129,1389,3189,1789
2023-09-23,Rajasthan,Jaipur,Onion,FAQ,194,134,2144,2944,2544
2023-09-30,Rajasthan,Jaipur,Onion,FAQ,232,172,2482,2782,1982
2023-10-07,Rajasthan,Jaipur,Onion,FAQ,78,168,1428,2228,1828
2023-10-14,Rajasthan,Jaipur,Onion,FAQ,98,88,1648,3448,2048
2023-10-21,Rajasthan,Jaipur,Onion,FAQ,136,176,1886,2686,2286
2023-10-28,Rajasthan,Jaipur,Onion,FAQ,50,140,1100,2400,2400
2023-11-04,Rajasthan,Jaipur,Onion,FAQ,75,65,1625,2425,1425
2023-11-11,Rajasthan,Jaipur,Onion,FAQ,187,77,2237,3537,2337
2023-11-18,Rajasthan,Jaipur,Onion,FAQ,153,143,1403,2703,2703
2023-11-25,Rajasthan,Jaipur,Onion,FAQ,103,43,1453,2253,2453
2023-12-02,Rajasthan,Jaipur,Onion,FAQ,224,164,1274,3574,1974
2023-12-09,Rajasthan,Jaipur,Onion,FAQ,127,67,2077,2877,3077
2023-12-16,Rajasthan,Jaipur,Onion,FAQ,165,155,2315,3115,1515
2023-12-23,Rajasthan,Jaipur,Onion,FAQ,141,81,1191,3491,2491
2023-12-30,Rajasthan,Jaipur,Onion,FAQ,74,164,1724,3024,2424
2024-01-06,Rajasthan,Jaipur,Onion,FAQ,221,61,2071,3371,1571
2024-01-13,Rajasthan,Jaipur,Onion,FAQ,72,112,2422,3222,1622
2024-01-20,Rajasthan,Jaipur,Onion,FAQ,104,144,2454,2254,2854
2024-01-27,Rajasthan,Jaipur,Onion,FAQ,234,124,1084,3384,2984
2024-02-03,Rajasthan,Jaipur,Onion,FAQ,173,113,1823,2123,3123
2024-02-10,Rajasthan,Jaipur,Onion,FAQ,95,135,1245,3045,2845
2024-02-17,Rajasthan,Jaipur,Onion,FAQ,182,172,2332,2132,1532
2024-02-24,Rajasthan,Jaipur,Onion,FAQ,126,66,2376,3676,1876
2024-03-02,Rajasthan,Jaipur,Onion,FAQ,51,141,1701,3001,1801
2024-03-09,Rajasthan,Jaipur,Onion,FAQ,183,123,2433,2733,3133
2024-03-16,Rajasthan,Jaipur,Onion,FAQ,69,159,1419,3219,2419
2024-03-23,Rajasthan,Jaipur,Onion,FAQ,92,132,1842,3642,2842
2024-03-30,Rajasthan,Jaipur,Onion,FAQ,94,184,1744,2044,1844
2024-04-06,Rajasthan,Jaipur,Onion,FAQ,155,45,1005,2305,2905
2024-04-13,Rajasthan,Jaipur,Onion,FAQ,130,170,2480,3280,1680
2024-04-20,Rajasthan,Jaipur,Onion,FAQ,137,77,1787,3087,2487
2024-04-27,Rajasthan,Jaipur,Onion,FAQ,146,86,2396,3696,3096
2024-05-04,Rajasthan,Jaipur,Onion,FAQ,118,108,2268,3068,2068
2024-05-11,Rajasthan,Jaipur,Onion,FAQ,242,82,2392,2192,2192
2024-05-18,Rajasthan,Jaipur,Onion,FAQ,160,150,2310,3110,2710
2024-05-25,Rajasthan,Jaipur,Onion,FAQ,140,180,2490,2290,1690
2024-06-01,Rajasthan,Jaipur,Onion,FAQ,69,109,1219,2019,1619
2024-06-08,Rajasthan,Jaipur,Onion,FAQ,109,149,2159,3459,1659
2024-06-15,Rajasthan,Jaipur,Onion,FAQ,149,89,1499,2299,2499
2024-06-22,Rajasthan,Jaipur,Onion,FAQ,200,90,1350,3150,1750
2024-06-29,Rajasthan,Jaipur,Onion,FAQ,61,151,1411,2211,2411
2024-07-06,Rajasthan,Jaipur,Onion,FAQ,94,134,1544,1844,2844
2024-07-13,Rajasthan,Jaipur,Onion,FAQ,172,162,2322,3122,2122
2024-07-20,Rajasthan,Jaipur,Onion,FAQ,94,184,1144,3444,3044
2024-07-27,Rajasthan,Jaipur,Onion,FAQ,225,165,1275,3575,1975
2024-08-03,Rajasthan,Jaipur,Onion,FAQ,79,169,2329,2629,2429
2024-08-10,Rajasthan,Jaipur,Onion,FAQ,137,177,1887,3687,2887
2024-08-17,Rajasthan,Jaipur,Onion,FAQ,225,165,1875,2175,2575
2024-08-24,Rajasthan,Jaipur,Onion,FAQ,89,129,2439,3239,1639
2024-08-31,Rajasthan,Jaipur,Onion,FAQ,228,68,2378,2178,2778
2024-09-07,Rajasthan,Jaipur,Onion,FAQ,165,55,1615,2915,2315
2024-09-14,Rajasthan,Jaipur,Onion,FAQ,247,187,2497,3797,2597
2024-09-21,Rajasthan,Jaipur,Onion,FAQ,189,179,1739,3539,2139
2024-09-28,Rajasthan,Jaipur,Onion,FAQ,81,71,1631,2431,1431
2022-01-01,Rajasthan,Jaipur,Potato,FAQ,83,73,1633,3433,2633
2022-01-08,Rajasthan,Jaipur,Potato,FAQ,199,139,1249,3549,1949
2022-01-15,Rajasthan,Jaipur,Potato,FAQ,224,164,1274,2574,1974
2022-01-22,Rajasthan,Jaipur,Potato,FAQ,143,133,1693,3493,2093
2022-01-29,Rajasthan,Jaipur,Potato,FAQ,50,140,1400,2200,1800
2022-02-05,Rajasthan,Jaipur,Potato,FAQ,154,94,2104,1904,1904
2022-02-12,Rajasthan,Jaipur,Potato,FAQ,143,183,2493,3293,2293
2022-02-19,Rajasthan,Jaipur,Potato,FAQ,176,116,2426,2726,2526
2022-02-26,Rajasthan,Jaipur,Potato,FAQ,66,106,2116,3416,2216
2022-03-05,Rajasthan,Jaipur,Potato,FAQ,187,77,1937,3737,1737
2022-03-12,Rajasthan,Jaipur,Potato,FAQ,157,97,1507,3307,1907
2022-03-19,Rajasthan,Jaipur,Potato,FAQ,240,180,2490,2790,3190
2022-03-26,Rajasthan,Jaipur,Potato,FAQ,69,59,1019,1819,2019
2022-04-02,Rajasthan,Jaipur,Potato,FAQ,163,103,2113,1913,1913
2022-04-09,Rajasthan,Jaipur,Potato,FAQ,129,169,1279,2079,2279
2022-04-16,Rajasthan,Jaipur,Potato,FAQ,229,119,1079,3379,2379
2022-04-23,Rajasthan,Jaipur,Potato,FAQ,178,118,1828,3128,3128
2022-04-30,Rajasthan,Jaipur,Potato,FAQ,109,99,2259,3059,1459
2022-05-07,Rajasthan,Jaipur,Potato,FAQ,249,89,2099,2399,2199
2022-05-14,Rajasthan,Jaipur,Potato,FAQ,236,76,1486,2786,2786
2022-05-21,Rajasthan,Jaipur,Potato,FAQ,101,91,1351,2651,2051
2022-05-28,Rajasthan,Jaipur,Potato,FAQ,63,53,2213,3013,2013
2022-06-04,Rajasthan,Jaipur,Potato,FAQ,150,40,1300,3100,2300
2022-06-11,Rajasthan,Jaipur,Potato,FAQ,191,81,2241,2541,2941
2022-06-18,Rajasthan,Jaipur,Potato,FAQ,92,132,1842,3642,2842
2022-06-25,Rajasthan,Jaipur,Potato,FAQ,172,162,2322,3122,2722
2022-07-02,Rajasthan,Jaipur,Potato,FAQ,112,102,1062,2862,2662
2022-07-09,Rajasthan,Jaipur,Potato,FAQ,134,124,1084,1884,1484
2022-07-16,Rajasthan,Jaipur,Potato,FAQ,169,109,2119,2919,3119
2022-07-23,Rajasthan,Jaipur,Potato,FAQ,67,107,1817,3617,2217
2022-07-30,Rajasthan,Jaipur,Potato,FAQ,208,148,2158,2958,2558
2022-08-06,Rajasthan,Jaipur,Potato,FAQ,153,43,1903,2703,2303
2022-08-13,Rajasthan,Jaipur,Potato,FAQ,59,49,1609,2409,2009
2022-08-20,Rajasthan,Jaipur,Potato,FAQ,141,181,1291,3091,2291
2022-08-27,Rajasthan,Jaipur,Potato,FAQ,146,186,2496,2296,2296
2022-09-03,Rajasthan,Jaipur,Potato,FAQ,223,113,1373,3173,2373
2022-09-10,Rajasthan,Jaipur,Potato,FAQ,188,128,2438,2738,1938
2022-09-17,Rajasthan,Jaipur,Potato,FAQ,106,146,2156,3456,1656
2022-09-24,Rajasthan,Jaipur,Potato,FAQ,212,52,2062,3362,2762
2022-10-01,Rajasthan,Jaipur,Potato,FAQ,141,131,1691,2491,2091
2022-10-08,Rajasthan,Jaipur,Potato,FAQ,148,88,1498,3298,1898
2022-10-15,Rajasthan,Jaipur,Potato,FAQ,162,102,1512,3312,3112
2022-10-22,Rajasthan,Jaipur,Potato,FAQ,146,86,1496,3296,1896
2022-10-29,Rajasthan,Jaipur,Potato,FAQ,132,72,1482,3282,1882
2022-11-05,Rajasthan,Jaipur,Potato,FAQ,57,147,1107,3407,3007
2022-11-12,Rajasthan,Jaipur,Potato,FAQ,92,82,1342,3642,2042
2022-11-19,Rajasthan,Jaipur,Potato,FAQ,156,46,1606,1906,1706
2022-11-26,Rajasthan,Jaipur,Potato,FAQ,234,124,1684,1984,2384
2022-12-03,Rajasthan,Jaipur,Potato,FAQ,146,136,2296,2096,2096
2022-12-10,Rajasthan,Jaipur,Potato,FAQ,50,90,1200,3000,2800
2022-12-17,Rajasthan,Jaipur,Potato,FAQ,133,123,1983,3283,2683
2022-12-24,Rajasthan,Jaipur,Potato,FAQ,160,100,1210,3510,3110
2022-12-31,Rajasthan,Jaipur,Potato,FAQ,101,91,1351,3651,2651
2023-01-07,Rajasthan,Jaipur,Potato,FAQ,211,51,1761,3561,1561
2023-01-14,Rajasthan,Jaipur,Potato,FAQ,62,52,1912,2212,2612
2023-01-21,Rajasthan,Jaipur,Potato,FAQ,161,51,1011,2311,2311
2023-01-28,Rajasthan,Jaipur,Potato,FAQ,99,139,2149,2449,2849
2023-02-04,Rajasthan,Jaipur,Potato,FAQ,131,171,1881,3681,1681
2023-02-11,Rajasthan,Jaipur,Potato,FAQ,214,154,1564,2364,3164
2023-02-18,Rajasthan,Jaipur,Potato,FAQ,111,101,1361,3661,1461
2023-02-25,Rajasthan,Jaipur,Potato,FAQ,225,165,1875,3175,1975
