date,state,district,latitude,longitude,temperature_max,temperature_min,humidity,rainfall,wind_speed,pressure
2024-08-13,Punjab,Ludhiana,30.9,75.85,20.6,19.6,71,0,16,1011
2024-08-14,Punjab,Ludhiana,30.9,75.85,25.6,16.6,76,0,6,1016
2024-08-15,Punjab,Ludhiana,30.9,75.85,19.6,16.6,70,0,15,1020
2024-08-16,Punjab,Ludhiana,30.9,75.85,24.6,17.6,75,5,5,1025
2024-08-17,Punjab,Ludhiana,30.9,75.85,27.6,16.6,78,0,8,1028
2024-08-18,Punjab,Ludhiana,30.9,75.85,20.6,19.6,81,0,11,1011
2024-08-19,Punjab,Ludhiana,30.9,75.85,24.6,15.6,75,0,5,1015
2024-08-20,Punjab,Ludhiana,30.9,75.85,21.6,16.6,82,0,12,1012
2024-08-21,Punjab,Ludhiana,30.9,75.85,27.6,16.6,88,0,18,1028
2024-08-22,Punjab,Ludhiana,30.9,75.85,20.6,17.6,61,0,6,1021
2024-08-23,Punjab,Ludhiana,30.9,75.85,25.6,20.6,86,0,16,1016
2024-08-24,Punjab,Ludhiana,30.9,75.85,22.6,17.6,83,3,13,1013
2024-08-25,Punjab,Ludhiana,30.9,75.85,24.6,17.6,75,5,5,1025
2024-08-26,Punjab,Ludhiana,30.9,75.85,28.6,15.6,79,0,9,1019
2024-08-27,Punjab,Ludhiana,30.9,75.85,27.6,16.6,78,0,8,1028
2024-08-28,Punjab,Ludhiana,30.9,75.85,25.6,20.6,86,0,16,1016
2024-08-29,Punjab,Ludhiana,30.9,75.85,19.6,18.6,70,0,15,1010
2024-08-30,Punjab,Ludhiana,30.9,75.85,28.6,21.6,79,9,9,1029
2024-08-31,Punjab,Ludhiana,30.9,75.85,25.6,16.6,66,0,11,1016
2024-09-01,Punjab,Ludhiana,30.9,75.85,28.6,15.6,69,0,14,1019
2024-09-02,Punjab,Ludhiana,30.9,75.85,19.6,18.6,60,0,5,1010
2024-09-03,Punjab,Ludhiana,30.9,75.85,20.6,21.6,81,1,11,1021
2024-09-04,Punjab,Ludhiana,30.9,75.85,21.6,18.6,82,0,12,1022
2024-09-05,Punjab,Ludhiana,30.9,75.85,25.6,14.6,86,0,16,1026
2024-09-06,Punjab,Ludhiana,30.9,75.85,26.6,19.6,77,0,7,1027
2024-09-07,Punjab,Ludhiana,30.9,75.85,28.6,19.6,79,0,9,1019
2024-09-08,Punjab,Ludhiana,30.9,75.85,20.6,17.6,81,1,11,1021
2024-09-09,Punjab,Ludhiana,30.9,75.85,26.6,15.6,87,0,17,1027
2024-09-10,Punjab,Ludhiana,30.9,75.85,26.6,19.6,87,7,17,1027
2024-09-11,Punjab,Ludhiana,30.9,75.85,21.6,20.6,72,0,17,1012
2024-09-12,Punjab,Ludhiana,30.9,75.85,20.6,15.6,81,0,11,1011
2024-09-13,Punjab,Ludhiana,30.9,75.85,23.6,14.6,74,0,19,1014
2024-09-14,Punjab,Ludhiana,30.9,75.85,28.6,21.6,69,0,14,1029
2024-09-15,Punjab,Ludhiana,30.9,75.85,22.6,15.6,83,0,13,1023
2024-09-16,Punjab,Ludhiana,30.9,75.85,26.6,21.6,67,0,12,1017
2024-09-17,Punjab,Ludhiana,30.9,75.85,23.6,14.6,64,0,9,1014
2024-09-18,Punjab,Ludhiana,30.9,75.85,20.6,15.6,81,0,11,1011
2024-09-19,Punjab,Ludhiana,30.9,75.85,26.6,19.6,67,0,12,1027
2024-09-20,Punjab,Ludhiana,30.9,75.85,26.6,19.6,87,0,17,1027
2024-09-21,Punjab,Ludhiana,30.9,75.85,19.6,18.6,80,0,10,1010
2024-09-22,Punjab,Ludhiana,30.9,75.85,25.6,14.6,86,6,16,1026
2024-09-23,Punjab,Ludhiana,30.9,75.85,22.6,19.6,63,0,8,1023
2024-09-24,Punjab,Ludhiana,30.9,75.85,22.6,15.6,73,0,18,1023
2024-09-25,Punjab,Ludhiana,30.9,75.85,24.6,19.6,85,0,15,1015
2024-09-26,Punjab,Ludhiana,30.9,75.85,23.6,16.6,74,0,19,1024
2024-09-27,Punjab,Ludhiana,30.9,75.85,24.6,17.6,65,0,10,1025
2024-09-28,Punjab,Ludhiana,30.9,75.85,25.6,18.6,86,0,16,1026
2024-09-29,Punjab,Ludhiana,30.9,75.85,25.6,18.6,86,6,16,1026
2024-09-30,Punjab,Ludhiana,30.9,75.85,20.6,21.6,71,0,16,1021
2024-10-01,Punjab,Ludhiana,30.9,75.85,28.6,17.6,89,0,19,1029
2019-01-01,Haryana,Karnal,29.69,76.99,10.2,5.2,80,0,10,1010
2019-01-02,Haryana,Karnal,29.69,76.99,17.2,8.2,87,7,17,1017
2019-01-03,Haryana,Karnal,29.69,76.99,17.2,12.2,77,7,7,1017
2019-01-04,Haryana,Karnal,29.69,76.99,12.2,11.2,82,2,12,1012
2019-01-05,Haryana,Karnal,29.69,76.99,16.2,11.2,86,6,16,1016
2019-01-06,Haryana,Karnal,29.69,76.99,14.2,9.2,74,0,19,1014
2019-01-07,Haryana,Karnal,29.69,76.99,15.2,8.2,85,0,15,1025
2019-01-08,Haryana,Karnal,29.69,76.99,19.2,10.2,89,0,19,1019
2019-01-09,Haryana,Karnal,29.69,76.99,12.2,5.2,72,0,17,1022
2019-01-10,Haryana,Karnal,29.69,76.99,12.2,7.2,82,0,12,1012
2019-01-11,Haryana,Karnal,29.69,76.99,15.2,10.2,65,0,10,1015
2019-01-12,Haryana,Karnal,29.69,76.99,17.2,6.2,77,7,7,1027
2019-01-13,Haryana,Karnal,29.69,76.99,10.2,11.2,60,0,5,1020
2019-01-14,Haryana,Karnal,29.69,76.99,10.2,9.2,80,0,10,1010
2019-01-15,Haryana,Karnal,29.69,76.99,17.2,8.2,77,0,7,1017
2019-01-16,Haryana,Karnal,29.69,76.99,15.2,8.2,65,0,10,1025
2019-01-17,Haryana,Karnal,29.69,76.99,18.2,9.2,78,0,8,1018
2019-01-18,Haryana,Karnal,29.69,76.99,14.2,11.2,74,0,19,1024
2019-01-19,Haryana,Karnal,29.69,76.99,19.2,8.2,89,0,19,1029
2019-01-20,Haryana,Karnal,29.69,76.99,14.2,11.2,74,4,19,1024
2019-01-21,Haryana,Karnal,29.69,76.99,11.2,6.2,71,0,16,1011
2019-01-22,Haryana,Karnal,29.69,76.99,11.2,12.2,81,0,11,1021
2019-01-23,Haryana,Karnal,29.69,76.99,12.2,11.2,72,2,17,1012
2019-01-24,Haryana,Karnal,29.69,76.99,19.2,6.2,79,0,9,1019
2019-01-25,Haryana,Karnal,29.69,76.99,10.2,7.2,60,0,5,1020
2019-01-26,Haryana,Karnal,29.69,76.99,16.2,7.2,76,0,6,1016
2019-01-27,Haryana,Karnal,29.69,76.99,16.2,11.2,76,0,6,1016
2019-01-28,Haryana,Karnal,29.69,76.99,17.2,12.2,67,0,12,1017
2019-01-29,Haryana,Karnal,29.69,76.99,12.2,9.2,62,2,7,1022
2019-01-30,Haryana,Karnal,29.69,76.99,15.2,10.2,85,5,15,1015
2019-01-31,Haryana,Karnal,29.69,76.99,16.2,7.2,86,0,16,1016
2019-02-01,Haryana,Karnal,29.69,76.99,10.2,9.2,80,0,10,1010
2019-02-02,Haryana,Karnal,29.69,76.99,19.2,6.2,79,0,9,1019
2019-02-03,Haryana,Karnal,29.69,76.99,15.2,10.2,85,5,15,1015
2019-02-04,Haryana,Karnal,29.69,76.99,10.2,11.2,80,0,10,1020
2019-02-05,Haryana,Karnal,29.69,76.99,12.2,9.2,72,0,17,1022
2019-02-06,Haryana,Karnal,29.69,76.99,10.2,9.2,60,0,5,1010
2019-02-07,Haryana,Karnal,29.69,76.99,13.2,8.2,73,0,18,1013
2019-02-08,Haryana,Karnal,29.69,76.99,11.2,8.2,61,0,6,1021
2019-02-09,Haryana,Karnal,29.69,76.99,18.2,9.2,68,0,13,1018
2019-02-10,Haryana,Karnal,29.69,76.99,12.2,9.2,82,0,12,1022
2019-02-11,Haryana,Karnal,29.69,76.99,19.2,6.2,89,9,19,1019
2019-02-12,Haryana,Karnal,29.69,76.99,12.2,7.2,82,0,12,1012
2019-02-13,Haryana,Karnal,29.69,76.99,18.2,11.2,88,0,18,1028
2019-02-14,Haryana,Karnal,29.69,76.99,14.2,7.2,84,0,14,1024
2019-02-15,Haryana,Karnal,29.69,76.99,17.2,6.2,67,0,12,1027
2019-02-16,Haryana,Karnal,29.69,76.99,16.2,5.2,76,0,6,1026
2019-02-17,Haryana,Karnal,29.69,76.99,16.2,7.2,66,6,11,1016
2019-02-18,Haryana,Karnal,29.69,76.99,13.2,6.2,63,0,8,1023
2019-02-19,Haryana,Karnal,29.69,76.99,11.2,10.2,61,0,6,1011
2019-02-20,Haryana,Karnal,29.69,76.99,17.2,8.2,67,0,12,1017
2019-02-21,Haryana,Karnal,29.69,76.99,17.2,12.2,77,0,7,1017
2019-02-22,Haryana,Karnal,29.69,76.99,11.2,6.2,71,0,16,1011
2019-02-23,Haryana,Karnal,29.69,76.99,11.2,12.2,71,0,16,1021
2019-02-24,Haryana,Karnal,29.69,76.99,13.2,12.2,63,3,8,1013
2019-02-25,Haryana,Karnal,29.69,76.99,19.2,10.2,89,0,19,1019
2019-02-26,Haryana,Karnal,29.69,76.99,14.2,5.2,64,0,9,1014
2019-02-27,Haryana,Karnal,29.69,76.99,16.2,9.2,86,6,16,1026
2019-02-28,Haryana,Karnal,29.69,76.99,11.2,12.2,81,0,11,1021
2019-03-01,Haryana,Karnal,29.69,76.99,22.2,19.2,82,0,12,1022
2019-03-02,Haryana,Karnal,29.69,76.99,25.2,16.2,85,0,15,1015
2019-03-03,Haryana,Karnal,29.69,76.99,23.2,16.2,63,3,8,1023
2019-03-04,Haryana,Karnal,29.69,76.99,23.2,18.2,73,3,18,1013
2019-03-05,Haryana,Karnal,29.69,76.99,24.2,17.2,64,0,9,1024
2019-03-06,Haryana,Karnal,29.69,76.99,21.2,20.2,71,0,16,1011
2019-03-07,Haryana,Karnal,29.69,76.99,26.2,17.2,86,0,16,1016
2019-03-08,Haryana,Karnal,29.69,76.99,28.2,15.2,88,0,18,1018
2019-03-09,Haryana,Karnal,29.69,76.99,25.2,16.2,85,0,15,1015
2019-03-10,Haryana,Karnal,29.69,76.99,28.2,21.2,78,0,8,1028
2019-03-11,Haryana,Karnal,29.69,76.99,29.2,18.2,79,9,9,1029
2019-03-12,Haryana,Karnal,29.69,76.99,23.2,18.2,63,0,8,1013
2019-03-13,Haryana,Karnal,29.69,76.99,25.2,18.2,65,5,10,1025
2019-03-14,Haryana,Karnal,29.69,76.99,23.2,22.2,83,3,13,1013
2019-03-15,Haryana,Karnal,29.69,76.99,27.2,18.2,67,7,12,1017
2019-03-16,Haryana,Karnal,29.69,76.99,28.2,19.2,68,0,13,1018
2019-03-17,Haryana,Karnal,29.69,76.99,26.2,19.2,86,0,16,1026
2019-03-18,Haryana,Karnal,29.69,76.99,24.2,15.2,64,0,9,1014
2019-03-19,Haryana,Karnal,29.69,76.99,21.2,18.2,81,0,11,1021
2019-03-20,Haryana,Karnal,29.69,76.99,27.2,20.2,77,0,7,1027
2019-03-21,Haryana,Karnal,29.69,76.99,27.2,22.2,67,0,12,1017
2019-03-22,Haryana,Karnal,29.69,76.99,28.2,19.2,78,0,8,1018
2019-03-23,Haryana,Karnal,29.69,76.99,26.2,21.2,86,0,16,1016
2019-03-24,Haryana,Karnal,29.69,76.99,22.2,17.2,62,0,7,1012
2019-03-25,Haryana,Karnal,29.69,76.99,21.2,20.2,61,0,6,1011
2019-03-26,Haryana,Karnal,29.69,76.99,24.2,17.2,84,0,14,1024
2019-03-27,Haryana,Karnal,29.69,76.99,28.2,17.2,88,0,18,1028
2019-03-28,Haryana,Karnal,29.69,76.99,23.2,22.2,83,0,13,1013
2019-03-29,Haryana,Karnal,29.69,76.99,26.2,17.2,76,0,6,1016
2019-03-30,Haryana,Karnal,29.69,76.99,28.2,19.2,68,0,13,1018
2019-03-31,Haryana,Karnal,29.69,76.99,28.2,15.2,68,0,13,1018
2019-04-01,Haryana,Karnal,29.69,76.99,38.2,27.2,88,0,18,1028
2019-04-02,Haryana,Karnal,29.69,76.99,30.2,27.2,70,0,15,1020
2019-04-03,Haryana,Karnal,29.69,76.99,39.2,26.2,79,0,9,1019
2019-04-04,Haryana,Karnal,29.69,76.99,30.2,27.2,60,0,5,1020
2019-04-05,Haryana,Karnal,29.69,76.99,39.2,32.2,89,0,19,1029
2019-04-06,Haryana,Karnal,29.69,76.99,30.2,25.2,60,0,5,1010
2019-04-07,Haryana,Karnal,29.69,76.99,30.2,27.2,80,0,10,1020
2019-04-08,Haryana,Karnal,29.69,76.99,35.2,30.2,75,0,5,1015
2019-04-09,Haryana,Karnal,29.69,76.99,31.2,30.2,71,0,16,1011
2019-04-10,Haryana,Karnal,29.69,76.99,31.2,26.2,81,0,11,1011
2019-04-11,Haryana,Karnal,29.69,76.99,36.2,25.2,86,0,16,1026
2019-04-12,Haryana,Karnal,29.69,76.99,38.2,25.2,68,8,13,1018
2019-04-13,Haryana,Karnal,29.69,76.99,36.2,27.2,86,6,16,1016
2019-04-14,Haryana,Karnal,29.69,76.99,37.2,26.2,87,0,17,1027
2019-04-15,Haryana,Karnal,29.69,76.99,34.2,29.2,64,0,9,1014
2019-04-16,Haryana,Karnal,29.69,76.99,38.2,27.2,68,0,13,1028
2019-04-17,Haryana,Karnal,29.69,76.99,36.2,29.2,76,6,6,1026
2019-04-18,Haryana,Karnal,29.69,76.99,35.2,28.2,75,0,5,1025
2019-04-19,Haryana,Karnal,29.69,76.99,30.2,27.2,80,0,10,1020
2019-04-20,Haryana,Karnal,29.69,76.99,37.2,28.2,67,0,12,1017
2019-04-21,Haryana,Karnal,29.69,76.99,32.2,29.2,62,0,7,1022
2019-04-22,Haryana,Karnal,29.69,76.99,36.2,31.2,66,0,11,1016
2019-04-23,Haryana,Karnal,29.69,76.99,32.2,27.2,72,0,17,1012
2019-04-24,Haryana,Karnal,29.69,76.99,30.2,29.2,70,0,15,1010
2019-04-25,Haryana,Karnal,29.69,76.99,35.2,28.2,75,0,5,1025
2019-04-26,Haryana,Karnal,29.69,76.99,35.2,32.2,75,0,5,1025
2019-04-27,Haryana,Karnal,29.69,76.99,35.2,30.2,85,0,15,1015
2019-04-28,Haryana,Karnal,29.69,76.99,38.2,29.2,78,0,8,1018
2019-04-29,Haryana,Karnal,29.69,76.99,35.2,26.2,65,0,10,1015
2019-04-30,Haryana,Karnal,29.69,76.99,32.2,29.2,82,0,12,1022
2019-05-01,Haryana,Karnal,29.69,76.99,30.2,25.2,70,0,15,1010
2019-05-02,Haryana,Karnal,29.69,76.99,35.2,32.2,65,0,10,1025
2019-05-03,Haryana,Karnal,29.69,76.99,36.2,29.2,76,0,6,1026
2019-05-04,Haryana,Karnal,29.69,76.99,37.2,30.2,87,0,17,1027
2019-05-05,Haryana,Karnal,29.69,76.99,32.2,31.2,62,0,7,1012
2019-05-06,Haryana,Karnal,29.69,76.99,33.2,30.2,73,0,18,1023
2019-05-07,Haryana,Karnal,29.69,76.99,32.2,25.2,72,0,17,1022
2019-05-08,Haryana,Karnal,29.69,76.99,30.2,31.2,60,0,5,1020
2019-05-09,Haryana,Karnal,29.69,76.99,31.2,26.2,61,0,6,1011
2019-05-10,Haryana,Karnal,29.69,76.99,30.2,31.2,70,0,15,1020
2019-05-11,Haryana,Karnal,29.69,76.99,33.2,30.2,83,0,13,1023
2019-05-12,Haryana,Karnal,29.69,76.99,37.2,26.2,67,7,12,1027
2019-05-13,Haryana,Karnal,29.69,76.99,32.2,25.2,72,2,17,1022
2019-05-14,Haryana,Karnal,29.69,76.99,34.2,29.2,84,4,14,1014
2019-05-15,Haryana,Karnal,29.69,76.99,33.2,30.2,73,3,18,1023
2019-05-16,Haryana,Karnal,29.69,76.99,34.2,27.2,64,4,9,1024
2019-05-17,Haryana,Karnal,29.69,76.99,35.2,28.2,75,0,5,1025
2019-05-18,Haryana,Karnal,29.69,76.99,39.2,28.2,79,0,9,1029
2019-05-19,Haryana,Karnal,29.69,76.99,33.2,28.2,63,0,8,1013
2019-05-20,Haryana,Karnal,29.69,76.99,30.2,27.2,60,0,5,1020
2019-05-21,Haryana,Karnal,29.69,76.99,33.2,26.2,83,0,13,1023
2019-05-22,Haryana,Karnal,29.69,76.99,32.2,25.2,62,2,7,1022
2019-05-23,Haryana,Karnal,29.69,76.99,33.2,28.2,73,0,18,1013
2019-05-24,Haryana,Karnal,29.69,76.99,31.2,32.2,71,1,16,1021
2019-05-25,Haryana,Karnal,29.69,76.99,37.2,32.2,77,0,7,1017
2019-05-26,Haryana,Karnal,29.69,76.99,38.2,25.2,68,0,13,1018
2019-05-27,Haryana,Karnal,29.69,76.99,37.2,32.2,67,0,12,1017
2019-05-28,Haryana,Karnal,29.69,76.99,37.2,26.2,87,0,17,1027
2019-05-29,Haryana,Karnal,29.69,76.99,38.2,29.2,78,0,8,1018
2019-05-30,Haryana,Karnal,29.69,76.99,32.2,31.2,72,2,17,1012
2019-05-31,Haryana,Karnal,29.69,76.99,36.2,27.2,76,0,6,1016
2019-06-01,Haryana,Karnal,29.69,76.99,30.2,29.2,70,0,15,1010
2019-06-02,Haryana,Karnal,29.69,76.99,33.2,28.2,83,3,13,1013
2019-06-03,Haryana,Karnal,29.69,76.99,39.2,30.2,79,0,9,1019
2019-06-04,Haryana,Karnal,29.69,76.99,33.2,32.2,63,0,8,1013
2019-06-05,Haryana,Karnal,29.69,76.99,37.2,32.2,77,7,7,1017
2019-06-06,Haryana,Karnal,29.69,76.99,31.2,26.2,71,0,16,1011
2019-06-07,Haryana,Karnal,29.69,76.99,34.2,25.2,84,4,14,1014
2019-06-08,Haryana,Karnal,29.69,76.99,32.2,29.2,72,0,17,1022
2019-06-09,Haryana,Karnal,29.69,76.99,35.2,26.2,75,0,5,1015
2019-06-10,Haryana,Karnal,29.69,76.99,33.2,28.2,63,0,8,1013
2019-06-11,Haryana,Karnal,29.69,76.99,31.2,26.2,71,0,16,1011
2019-06-12,Haryana,Karnal,29.69,76.99,38.2,27.2,78,0,8,1028
2019-06-13,Haryana,Karnal,29.69,76.99,37.2,26.2,77,0,7,1027
2019-06-14,Haryana,Karnal,29.69,76.99,39.2,28.2,79,0,9,1029
2019-06-15,Haryana,Karnal,29.69,76.99,30.2,31.2,60,0,5,1020
2019-06-16,Haryana,Karnal,29.69,76.99,39.2,32.2,89,0,19,1029
2019-06-17,Haryana,Karnal,29.69,76.99,37.2,32.2,87,0,17,1017
2019-06-18,Haryana,Karnal,29.69,76.99,39.2,28.2,69,0,14,1029
2019-06-19,Haryana,Karnal,29.69,76.99,37.2,28.2,87,7,17,1017
2019-06-20,Haryana,Karnal,29.69,76.99,30.2,29.2,60,0,5,1010
2019-06-21,Haryana,Karnal,29.69,76.99,37.2,30.2,87,0,17,1027
2019-06-22,Haryana,Karnal,29.69,76.99,39.2,30.2,69,0,14,1019
2019-06-23,Haryana,Karnal,29.69,76.99,31.2,28.2,61,1,6,1021
2019-06-24,Haryana,Karnal,29.69,76.99,35.2,26.2,65,0,10,1015
2019-06-25,Haryana,Karnal,29.69,76.99,30.2,31.2,80,0,10,1020
2019-06-26,Haryana,Karnal,29.69,76.99,39.2,30.2,69,0,14,1019
2019-06-27,Haryana,Karnal,29.69,76.99,36.2,25.2,76,0,6,1026
2019-06-28,Haryana,Karnal,29.69,76.99,30.2,27.2,60,0,5,1020
2019-06-29,Haryana,Karnal,29.69,76.99,37.2,26.2,67,0,12,1027
2019-06-30,Haryana,Karnal,29.69,76.99,37.2,28.2,67,0,12,1017
2019-07-01,Haryana,Karnal,29.69,76.99,23.2,16.2,73,0,18,1023
2019-07-02,Haryana,Karnal,29.69,76.99,25.2,16.2,85,0,15,1015
2019-07-03,Haryana,Karnal,29.69,76.99,24.2,17.2,74,0,19,1024
2019-07-04,Haryana,Karnal,29.69,76.99,22.2,19.2,72,0,17,1022
2019-07-05,Haryana,Karnal,29.69,76.99,21.2,18.2,71,0,16,1021
2019-07-06,Haryana,Karnal,29.69,76.99,22.2,19.2,72,0,17,1022
2019-07-07,Haryana,Karnal,29.69,76.99,23.2,22.2,83,0,13,1013
2019-07-08,Haryana,Karnal,29.69,76.99,29.2,18.2,69,9,14,1029
2019-07-09,Haryana,Karnal,29.69,76.99,23.2,20.2,63,0,8,1023
2019-07-10,Haryana,Karnal,29.69,76.99,25.2,20.2,75,0,5,1015
2019-07-11,Haryana,Karnal,29.69,76.99,21.2,16.2,71,0,16,1011
2019-07-12,Haryana,Karnal,29.69,76.99,20.2,15.2,70,0,15,1010
2019-07-13,Haryana,Karnal,29.69,76.99,25.2,20.2,75,5,5,1015
2019-07-14,Haryana,Karnal,29.69,76.99,25.2,20.2,75,5,5,1015
2019-07-15,Haryana,Karnal,29.69,76.99,20.2,19.2,60,0,5,1010
2019-07-16,Haryana,Karnal,29.69,76.99,22.2,17.2,72,0,17,1012
2019-07-17,Haryana,Karnal,29.69,76.99,26.2,15.2,76,0,6,1026
2019-07-18,Haryana,Karnal,29.69,76.99,29.2,18.2,79,0,9,1029
2019-07-19,Haryana,Karnal,29.69,76.99,25.2,16.2,75,0,5,1015
2019-07-20,Haryana,Karnal,29.69,76.99,25.2,20.2,65,0,10,1015
2019-07-21,Haryana,Karnal,29.69,76.99,26.2,17.2,76,0,6,1016
2019-07-22,Haryana,Karnal,29.69,76.99,27.2,22.2,77,7,7,1017
2019-07-23,Haryana,Karnal,29.69,76.99,27.2,16.2,67,0,12,1027
2019-07-24,Haryana,Karnal,29.69,76.99,28.2,15.2,68,0,13,1018
2019-07-25,Haryana,Karnal,29.69,76.99,23.2,18.2,63,0,8,1013
2019-07-26,Haryana,Karnal,29.69,76.99,25.2,16.2,85,5,15,1015
2019-07-27,Haryana,Karnal,29.69,76.99,22.2,19.2,62,0,7,1022
2019-07-28,Haryana,Karnal,29.69,76.99,27.2,20.2,77,7,7,1027
2019-07-29,Haryana,Karnal,29.69,76.99,24.2,19.2,64,0,9,1014
2019-07-30,Haryana,Karnal,29.69,76.99,24.2,17.2,74,0,19,1024
2019-07-31,Haryana,Karnal,29.69,76.99,21.2,16.2,71,0,16,1011
2019-08-01,Haryana,Karnal,29.69,76.99,23.2,22.2,83,3,13,1013
2019-08-02,Haryana,Karnal,29.69,76.99,27.2,16.2,87,0,17,1027
2019-08-03,Haryana,Karnal,29.69,76.99,25.2,20.2,65,0,10,1015
2019-08-04,Haryana,Karnal,29.69,76.99,23.2,16.2,83,0,13,1023
2019-08-05,Haryana,Karnal,29.69,76.99,27.2,18.2,77,0,7,1017
2019-08-06,Haryana,Karnal,29.69,76.99,28.2,15.2,88,0,18,1018
2019-08-07,Haryana,Karnal,29.69,76.99,20.2,17.2,60,0,5,1020
2019-08-08,Haryana,Karnal,29.69,76.99,29.2,20.2,69,0,14,1019
2019-08-09,Haryana,Karnal,29.69,76.99,20.2,19.2,60,0,5,1010
2019-08-10,Haryana,Karnal,29.69,76.99,22.2,15.2,72,0,17,1022
2019-08-11,Haryana,Karnal,29.69,76.99,28.2,15.2,88,8,18,1018
2019-08-12,Haryana,Karnal,29.69,76.99,23.2,16.2,73,0,18,1023
2019-08-13,Haryana,Karnal,29.69,76.99,26.2,15.2,76,0,6,1026
2019-08-14,Haryana,Karnal,29.69,76.99,25.2,22.2,65,0,10,1025
2019-08-15,Haryana,Karnal,29.69,76.99,20.2,17.2,80,0,10,1020
2019-08-16,Haryana,Karnal,29.69,76.99,28.2,21.2,78,8,8,1028
2019-08-17,Haryana,Karnal,29.69,76.99,25.2,22.2,75,5,5,1025
2019-08-18,Haryana,Karnal,29.69,76.99,24.2,17.2,64,0,9,1024
2019-08-19,Haryana,Karnal,29.69,76.99,24.2,17.2,84,0,14,1024
2019-08-20,Haryana,Karnal,29.69,76.99,26.2,17.2,76,0,6,1016
2019-08-21,Haryana,Karnal,29.69,76.99,20.2,19.2,80,0,10,1010
2019-08-22,Haryana,Karnal,29.69,76.99,21.2,16.2,81,0,11,1011
2019-08-23,Haryana,Karnal,29.69,76.99,23.2,20.2,63,0,8,1023
2019-08-24,Haryana,Karnal,29.69,76.99,20.2,15.2,70,0,15,1010
2019-08-25,Haryana,Karnal,29.69,76.99,25.2,20.2,85,0,15,1015
2019-08-26,Haryana,Karnal,29.69,76.99,22.2,17.2,72,0,17,1012
2019-08-27,Haryana,Karnal,29.69,76.99,29.2,18.2,89,0,19,1029
2019-08-28,Haryana,Karnal,29.69,76.99,28.2,15.2,88,0,18,1018
2019-08-29,Haryana,Karnal,29.69,76.99,29.2,22.2,69,9,14,1029
2019-08-30,Haryana,Karnal,29.69,76.99,24.2,19.2,84,0,14,1014
2019-08-31,Haryana,Karnal,29.69,76.99,27.2,22.2,67,0,12,1017
2019-09-01,Haryana,Karnal,29.69,76.99,25.2,20.2,65,0,10,1015
2019-09-02,Haryana,Karnal,29.69,76.99,28.2,15.2,78,0,8,1018
2019-09-03,Haryana,Karnal,29.69,76.99,27.2,18.2,67,0,12,1017
2019-09-04,Haryana,Karnal,29.69,76.99,25.2,22.2,75,5,5,1025
2019-09-05,Haryana,Karnal,29.69,76.99,24.2,21.2,64,0,9,1024
2019-09-06,Haryana,Karnal,29.69,76.99,29.2,22.2,79,0,9,1029
2019-09-07,Haryana,Karnal,29.69,76.99,25.2,22.2,75,0,5,1025
2019-09-08,Haryana,Karnal,29.69,76.99,23.2,18.2,63,0,8,1013
2019-09-09,Haryana,Karnal,29.69,76.99,24.2,21.2,64,4,9,1024
2019-09-10,Haryana,Karnal,29.69,76.99,25.2,20.2,75,0,5,1015
2019-09-11,Haryana,Karnal,29.69,76.99,27.2,20.2,77,0,7,1027
2019-09-12,Haryana,Karnal,29.69,76.99,21.2,22.2,71,0,16,1021
2019-09-13,Haryana,Karnal,29.69,76.99,24.2,19.2,84,0,14,1014
2019-09-14,Haryana,Karnal,29.69,76.99,28.2,19.2,68,0,13,1018
2019-09-15,Haryana,Karnal,29.69,76.99,26.2,19.2,66,0,11,1026
2019-09-16,Haryana,Karnal,29.69,76.99,20.2,21.2,70,0,15,1020
2019-09-17,Haryana,Karnal,29.69,76.99,28.2,15.2,68,0,13,1018
2019-09-18,Haryana,Karnal,29.69,76.99,21.2,22.2,81,0,11,1021
2019-09-19,Haryana,Karnal,29.69,76.99,22.2,15.2,62,0,7,1022
2019-09-20,Haryana,Karnal,29.69,76.99,29.2,16.2,69,0,14,1019
2019-09-21,Haryana,Karnal,29.69,76.99,29.2,18.2,69,9,14,1029
2019-09-22,Haryana,Karnal,29.69,76.99,25.2,18.2,85,0,15,1025
2019-09-23,Haryana,Karnal,29.69,76.99,22.2,17.2,72,2,17,1012
2019-09-24,Haryana,Karnal,29.69,76.99,28.2,15.2,68,0,13,1018
2019-09-25,Haryana,Karnal,29.69,76.99,20.2,21.2,60,0,5,1020
2019-09-26,Haryana,Karnal,29.69,76.99,29.2,18.2,89,0,19,1029
2019-09-27,Haryana,Karnal,29.69,76.99,26.2,19.2,76,6,6,1026
2019-09-28,Haryana,Karnal,29.69,76.99,24.2,21.2,84,0,14,1024
2019-09-29,Haryana,Karnal,29.69,76.99,20.2,21.2,70,0,15,1020
2019-09-30,Haryana,Karnal,29.69,76.99,27.2,18.2,67,0,12,1017
2019-10-01,Haryana,Karnal,29.69,76.99,26.2,21.2,66,0,11,1016
2019-10-02,Haryana,Karnal,29.69,76.99,27.2,16.2,87,0,17,1027
2019-10-03,Haryana,Karnal,29.69,76.99,22.2,17.2,72,0,17,1012
2019-10-04,Haryana,Karnal,29.69,76.99,29.2,22.2,79,9,9,1029
2019-10-05,Haryana,Karnal,29.69,76.99,26.2,15.2,86,6,16,1026
2019-10-06,Haryana,Karnal,29.69,76.99,28.2,17.2,88,0,18,1028
