year,state,district,crop,area_hectares,production_tonnes,yield_tonnes_per_hectare,irrigated_area_hectares,rainfed_area_hectares
2022,Madhya Pradesh,Jabalpur,Cotton,43625.6,21812.8,0.5,30537.9,13087.7
2023,Madhya Pradesh,Jabalpur,Cotton,43625.6,21812.8,0.5,30537.9,13087.7
2024,Madhya Pradesh,Jabalpur,Cotton,43625.6,21812.8,0.5,30537.9,13087.7
2019,Madhya Pradesh,Jabalpur,Sugarcane,9558.6,669102.0,70.0,6691.0,2867.6
2020,Madhya Pradesh,Jabalpur,Sugarcane,9558.6,669102.0,70.0,6691.0,2867.6
2021,Madhya Pradesh,Jabalpur,Sugarcane,9558.6,669102.0,70.0,6691.0,2867.6
2022,Madhya Pradesh,Jabalpur,Sugarcane,9558.6,669102.0,70.0,6691.0,2867.6
2023,Madhya Pradesh,Jabalpur,Sugarcane,9558.6,669102.0,70.0,6691.0,2867.6
2024,Madhya Pradesh,Jabalpur,Sugarcane,9558.6,669102.0,70.0,6691.0,2867.6
2019,Madhya Pradesh,Jabalpur,Soybean,31581.9,34740.1,1.1,22107.3,9474.6
2020,Madhya Pradesh,Jabalpur,Soybean,31581.9,34740.1,1.1,22107.3,9474.6
2021,Madhya Pradesh,Jabalpur,Soybean,31581.9,34740.1,1.1,22107.3,9474.6
2022,Madhya Pradesh,Jabalpur,Soybean,31581.9,34740.1,1.1,22107.3,9474.6
2023,Madhya Pradesh,Jabalpur,Soybean,31581.9,34740.1,1.1,22107.3,9474.6
2024,Madhya Pradesh,Jabalpur,Soybean,31581.9,34740.1,1.1,22107.3,9474.6
2019,Madhya Pradesh,Jabalpur,Maize,39757.2,111320.2,2.8,27830.0,11927.2
2020,Madhya Pradesh,Jabalpur,Maize,39757.2,111320.2,2.8,27830.0,11927.2
2021,Madhya Pradesh,Jabalpur,Maize,39757.2,111320.2,2.8,27830.0,11927.2
2022,Madhya Pradesh,Jabalpur,Maize,39757.2,111320.2,2.8,27830.0,11927.2
2023,Madhya Pradesh,Jabalpur,Maize,39757.2,111320.2,2.8,27830.0,11927.2
2024,Madhya Pradesh,Jabalpur,Maize,39757.2,111320.2,2.8,27830.0,11927.2
2019,Madhya Pradesh,Jabalpur,Groundnut,35950.2,50330.3,1.4,25165.1,10785.1
2020,Madhya Pradesh,Jabalpur,Groundnut,35950.2,50330.3,1.4,25165.1,10785.1
2021,Madhya Pradesh,Jabalpur,Groundnut,35950.2,50330.3,1.4,25165.1,10785.1
2022,Madhya Pradesh,Jabalpur,Groundnut,35950.2,50330.3,1.4,25165.1,10785.1
2023,Madhya Pradesh,Jabalpur,Groundnut,35950.2,50330.3,1.4,25165.1,10785.1
2024,Madhya Pradesh,Jabalpur,Groundnut,35950.2,50330.3,1.4,25165.1,10785.1
2019,Madhya Pradesh,Jabalpur,Onion,10738.8,193298.4,18.0,7517.2,3221.6
2020,Madhya Pradesh,Jabalpur,Onion,10738.8,193298.4,18.0,7517.2,3221.6
2021,Madhya Pradesh,Jabalpur,Onion,10738.8,193298.4,18.0,7517.2,3221.6
2022,Madhya Pradesh,Jabalpur,Onion,10738.8,193298.4,18.0,7517.2,3221.6
2023,Madhya Pradesh,Jabalpur,Onion,10738.8,193298.4,18.0,7517.2,3221.6
2024,Madhya Pradesh,Jabalpur,Onion,10738.8,193298.4,18.0,7517.2,3221.6
2019,Madhya Pradesh,Gwalior,Rice,42285.6,105714.0,2.5,29599.9,12685.7
2020,Madhya Pradesh,Gwalior,Rice,42285.6,105714.0,2.5,29599.9,12685.7
2021,Madhya Pradesh,Gwalior,Rice,42285.6,105714.0,2.5,29599.9,12685.7
2022,Madhya Pradesh,Gwalior,Rice,42285.6,105714.0,2.5,29599.9,12685.7
2023,Madhya Pradesh,Gwalior,Rice,42285.6,105714.0,2.5,29599.9,12685.7
2024,Madhya Pradesh,Gwalior,Rice,42285.6,105714.0,2.5,29599.9,12685.7
2019,Madhya Pradesh,Gwalior,Wheat,22917.0,73334.4,3.2,16041.9,6875.1
2020,Madhya Pradesh,Gwalior,Wheat,22917.0,73334.4,3.2,16041.9,6875.1
2021,Madhya Pradesh,Gwalior,Wheat,22917.0,73334.4,3.2,16041.9,6875.1
2022,Madhya Pradesh,Gwalior,Wheat,22917.0,73334.4,3.2,16041.9,6875.1
2023,Madhya Pradesh,Gwalior,Wheat,22917.0,73334.4,3.2,16041.9,6875.1
2024,Madhya Pradesh,Gwalior,Wheat,22917.0,73334.4,3.2,16041.9,6875.1
2019,Madhya Pradesh,Gwalior,Cotton,45650.4,22825.2,0.5,31955.3,13695.1
2020,Madhya Pradesh,Gwalior,Cotton,45650.4,22825.2,0.5,31955.3,13695.1
2021,Madhya Pradesh,Gwalior,Cotton,45650.4,22825.2,0.5,31955.3,13695.1
2022,Madhya Pradesh,Gwalior,Cotton,45650.4,22825.2,0.5,31955.3,13695.1
2023,Madhya Pradesh,Gwalior,Cotton,45650.4,22825.2,0.5,31955.3,13695.1
2024,Madhya Pradesh,Gwalior,Cotton,45650.4,22825.2,0.5,31955.3,13695.1
2019,Madhya Pradesh,Gwalior,Sugarcane,5470.2,382914.0,70.0,3829.1,1641.1
2020,Madhya Pradesh,Gwalior,Sugarcane,5470.2,382914.0,70.0,3829.1,1641.1
2021,Madhya Pradesh,Gwalior,Sugarcane,5470.2,382914.0,70.0,3829.1,1641.1
2022,Madhya Pradesh,Gwalior,Sugarcane,5470.2,382914.0,70.0,3829.1,1641.1
2023,Madhya Pradesh,Gwalior,Sugarcane,5470.2,382914.0,70.0,3829.1,1641.1
2024,Madhya Pradesh,Gwalior,Sugarcane,5470.2,382914.0,70.0,3829.1,1641.1
2019,Madhya Pradesh,Gwalior,Soybean,53658.0,59023.8,1.1,37560.6,16097.4
2020,Madhya Pradesh,Gwalior,Soybean,53658.0,59023.8,1.1,37560.6,16097.4
2021,Madhya Pradesh,Gwalior,Soybean,53658.0,59023.8,1.1,37560.6,16097.4
2022,Madhya Pradesh,Gwalior,Soybean,53658.0,59023.8,1.1,37560.6,16097.4
2023,Madhya Pradesh,Gwalior,Soybean,53658.0,59023.8,1.1,37560.6,16097.4
2024,Madhya Pradesh,Gwalior,Soybean,53658.0,59023.8,1.1,37560.6,16097.4
2019,Madhya Pradesh,Gwalior,Maize,10266.9,28747.3,2.8,7186.8,3080.1
2020,Madhya Pradesh,Gwalior,Maize,10266.9,28747.3,2.8,7186.8,3080.1
2021,Madhya Pradesh,Gwalior,Maize,10266.9,28747.3,2.8,7186.8,3080.1
2022,Madhya Pradesh,Gwalior,Maize,10266.9,28747.3,2.8,7186.8,3080.1
2023,Madhya Pradesh,Gwalior,Maize,10266.9,28747.3,2.8,7186.8,3080.1
2024,Madhya Pradesh,Gwalior,Maize,10266.9,28747.3,2.8,7186.8,3080.1
2019,Madhya Pradesh,Gwalior,Groundnut,10678.8,14950.3,1.4,7475.2,3203.6
2020,Madhya Pradesh,Gwalior,Groundnut,10678.8,14950.3,1.4,7475.2,3203.6
2021,Madhya Pradesh,Gwalior,Groundnut,10678.8,14950.3,1.4,7475.2,3203.6
2022,Madhya Pradesh,Gwalior,Groundnut,10678.8,14950.3,1.4,7475.2,3203.6
2023,Madhya Pradesh,Gwalior,Groundnut,10678.8,14950.3,1.4,7475.2,3203.6
2024,Madhya Pradesh,Gwalior,Groundnut,10678.8,14950.3,1.4,7475.2,3203.6
2019,Madhya Pradesh,Gwalior,Onion,7300.0,131400.0,18.0,5110.0,2190.0
2020,Madhya Pradesh,Gwalior,Onion,7300.0,131400.0,18.0,5110.0,2190.0
2021,Madhya Pradesh,Gwalior,Onion,7300.0,131400.0,18.0,5110.0,2190.0
2022,Madhya Pradesh,Gwalior,Onion,7300.0,131400.0,18.0,5110.0,2190.0
2023,Madhya Pradesh,Gwalior,Onion,7300.0,131400.0,18.0,5110.0,2190.0
2024,Madhya Pradesh,Gwalior,Onion,7300.0,131400.0,18.0,5110.0,2190.0
2019,Madhya Pradesh,Ujjain,Rice,17427.6,43569.0,2.5,12199.3,5228.3
2020,Madhya Pradesh,Ujjain,Rice,17427.6,43569.0,2.5,12199.3,5228.3
2021,Madhya Pradesh,Ujjain,Rice,17427.6,43569.0,2.5,12199.3,5228.3
2022,Madhya Pradesh,Ujjain,Rice,17427.6,43569.0,2.5,12199.3,5228.3
2023,Madhya Pradesh,Ujjain,Rice,17427.6,43569.0,2.5,12199.3,5228.3
2024,Madhya Pradesh,Ujjain,Rice,17427.6,43569.0,2.5,12199.3,5228.3
2019,Madhya Pradesh,Ujjain,Wheat,46334.0,148268.8,3.2,32433.8,13900.2
2020,Madhya Pradesh,Ujjain,Wheat,46334.0,148268.8,3.2,32433.8,13900.2
2021,Madhya Pradesh,Ujjain,Wheat,46334.0,148268.8,3.2,32433.8,13900.2
2022,Madhya Pradesh,Ujjain,Wheat,46334.0,148268.8,3.2,32433.8,13900.2
2023,Madhya Pradesh,Ujjain,Wheat,46334.0,148268.8,3.2,32433.8,13900.2
2024,Madhya Pradesh,Ujjain,Wheat,46334.0,148268.8,3.2,32433.8,13900.2
2019,Madhya Pradesh,Ujjain,Cotton,8264.0,4132.0,0.5,5784.8,2479.2
2020,Madhya Pradesh,Ujjain,Cotton,8264.0,4132.0,0.5,5784.8,2479.2
2021,Madhya Pradesh,Ujjain,Cotton,8264.0,4132.0,0.5,5784.8,2479.2
2022,Madhya Pradesh,Ujjain,Cotton,8264.0,4132.0,0.5,5784.8,2479.2
2023,Madhya Pradesh,Ujjain,Cotton,8264.0,4132.0,0.5,5784.8,2479.2
2024,Madhya Pradesh,Ujjain,Cotton,8264.0,4132.0,0.5,5784.8,2479.2
2019,Madhya Pradesh,Ujjain,Sugarcane,8416.5,589155.0,70.0,5891.5,2524.9
2020,Madhya Pradesh,Ujjain,Sugarcane,8416.5,589155.0,70.0,5891.5,2524.9
2021,Madhya Pradesh,Ujjain,Sugarcane,8416.5,589155.0,70.0,5891.5,2524.9
2022,Madhya Pradesh,Ujjain,Sugarcane,8416.5,589155.0,70.0,5891.5,2524.9
2023,Madhya Pradesh,Ujjain,Sugarcane,8416.5,589155.0,70.0,5891.5,2524.9
2024,Madhya Pradesh,Ujjain,Sugarcane,8416.5,589155.0,70.0,5891.5,2524.9
2019,Madhya Pradesh,Ujjain,Soybean,29740.5,32714.6,1.1,20818.3,8922.1
2020,Madhya Pradesh,Ujjain,Soybean,29740.5,32714.6,1.1,20818.3,8922.1
2021,Madhya Pradesh,Ujjain,Soybean,29740.5,32714.6,1.1,20818.3,8922.1
2022,Madhya Pradesh,Ujjain,Soybean,29740.5,32714.6,1.1,20818.3,8922.1
2023,Madhya Pradesh,Ujjain,Soybean,29740.5,32714.6,1.1,20818.3,8922.1
2024,Madhya Pradesh,Ujjain,Soybean,29740.5,32714.6,1.1,20818.3,8922.1
2019,Madhya Pradesh,Ujjain,Maize,7572.6,21203.3,2.8,5300.8,2271.8
2020,Madhya Pradesh,Ujjain,Maize,7572.6,21203.3,2.8,5300.8,2271.8
2021,Madhya Pradesh,Ujjain,Maize,7572.6,21203.3,2.8,5300.8,2271.8
2022,Madhya Pradesh,Ujjain,Maize,7572.6,21203.3,2.8,5300.8,2271.8
2023,Madhya Pradesh,Ujjain,Maize,7572.6,21203.3,2.8,5300.8,2271.8
2024,Madhya Pradesh,Ujjain,Maize,7572.6,21203.3,2.8,5300.8,2271.8
2019,Madhya Pradesh,Ujjain,Groundnut,6396.6,8955.2,1.4,4477.6,1919.0
2020,Madhya Pradesh,Ujjain,Groundnut,6396.6,8955.2,1.4,4477.6,1919.0
2021,Madhya Pradesh,Ujjain,Groundnut,6396.6,8955.2,1.4,4477.6,1919.0
2022,Madhya Pradesh,Ujjain,Groundnut,6396.6,8955.2,1.4,4477.6,1919.0
2023,Madhya Pradesh,Ujjain,Groundnut,6396.6,8955.2,1.4,4477.6,1919.0
2024,Madhya Pradesh,Ujjain,Groundnut,6396.6,8955.2,1.4,4477.6,1919.0
2019,Madhya Pradesh,Ujjain,Onion,3282.4,59083.2,18.0,2297.7,984.7
2020,Madhya Pradesh,Ujjain,Onion,3282.4,59083.2,18.0,2297.7,984.7
2021,Madhya Pradesh,Ujjain,Onion,3282.4,59083.2,18.0,2297.7,984.7
2022,Madhya Pradesh,Ujjain,Onion,3282.4,59083.2,18.0,2297.7,984.7
2023,Madhya Pradesh,Ujjain,Onion,3282.4,59083.2,18.0,2297.7,984.7
2024,Madhya Pradesh,Ujjain,Onion,3282.4,59083.2,18.0,2297.7,984.7
2019,Karnataka,Bangalore,Rice,60691.2,151728.0,2.5,42483.8,18207.4
2020,Karnataka,Bangalore,Rice,60691.2,151728.0,2.5,42483.8,18207.4
2021,Karnataka,Bangalore,Rice,60691.2,151728.0,2.5,42483.8,18207.4
2022,Karnataka,Bangalore,Rice,60691.2,151728.0,2.5,42483.8,18207.4
2023,Karnataka,Bangalore,Rice,60691.2,151728.0,2.5,42483.8,18207.4
2024,Karnataka,Bangalore,Rice,60691.2,151728.0,2.5,42483.8,18207.4
2019,Karnataka,Bangalore,Wheat,45736.0,146355.2,3.2,32015.2,13720.8
2020,Karnataka,Bangalore,Wheat,45736.0,146355.2,3.2,32015.2,13720.8
2021,Karnataka,Bangalore,Wheat,45736.0,146355.2,3.2,32015.2,13720.8
2022,Karnataka,Bangalore,Wheat,45736.0,146355.2,3.2,32015.2,13720.8
2023,Karnataka,Bangalore,Wheat,45736.0,146355.2,3.2,32015.2,13720.8
2024,Karnataka,Bangalore,Wheat,45736.0,146355.2,3.2,32015.2,13720.8
2019,Karnataka,Bangalore,Cotton,13082.4,6541.2,0.5,9157.7,3924.7
2020,Karnataka,Bangalore,Cotton,13082.4,6541.2,0.5,9157.7,3924.7
2021,Karnataka,Bangalore,Cotton,13082.4,6541.2,0.5,9157.7,3924.7
2022,Karnataka,Bangalore,Cotton,13082.4,6541.2,0.5,9157.7,3924.7
2023,Karnataka,Bangalore,Cotton,13082.4,6541.2,0.5,9157.7,3924.7
2024,Karnataka,Bangalore,Cotton,13082.4,6541.2,0.5,9157.7,3924.7
2019,Karnataka,Bangalore,Sugarcane,11596.5,811755.0,70.0,8117.5,3478.9
2020,Karnataka,Bangalore,Sugarcane,11596.5,811755.0,70.0,8117.5,3478.9
2021,Karnataka,Bangalore,Sugarcane,11596.5,811755.0,70.0,8117.5,3478.9
2022,Karnataka,Bangalore,Sugarcane,11596.5,811755.0,70.0,8117.5,3478.9
2023,Karnataka,Bangalore,Sugarcane,11596.5,811755.0,70.0,8117.5,3478.9
2024,Karnataka,Bangalore,Sugarcane,11596.5,811755.0,70.0,8117.5,3478.9
2019,Karnataka,Bangalore,Soybean,45202.5,49722.8,1.1,31641.7,13560.8
2020,Karnataka,Bangalore,Soybean,45202.5,49722.8,1.1,31641.7,13560.8
2021,Karnataka,Bangalore,Soybean,45202.5,49722.8,1.1,31641.7,13560.8
2022,Karnataka,Bangalore,Soybean,45202.5,49722.8,1.1,31641.7,13560.8
2023,Karnataka,Bangalore,Soybean,45202.5,49722.8,1.1,31641.7,13560.8
2024,Karnataka,Bangalore,Soybean,45202.5,49722.8,1.1,31641.7,13560.8
2019,Karnataka,Bangalore,Maize,11582.2,32430.2,2.8,8107.5,3474.7
2020,Karnataka,Bangalore,Maize,11582.2,32430.2,2.8,8107.5,3474.7
2021,Karnataka,Bangalore,Maize,11582.2,32430.2,2.8,8107.5,3474.7
2022,Karnataka,Bangalore,Maize,11582.2,32430.2,2.8,8107.5,3474.7
2023,Karnataka,Bangalore,Maize,11582.2,32430.2,2.8,8107.5,3474.7
2024,Karnataka,Bangalore,Maize,11582.2,32430.2,2.8,8107.5,3474.7
2019,Karnataka,Bangalore,Groundnut,12586.2,17620.7,1.4,8810.3,3775.9
2020,Karnataka,Bangalore,Groundnut,12586.2,17620.7,1.4,8810.3,3775.9
2021,Karnataka,Bangalore,Groundnut,12586.2,17620.7,1.4,8810.3,3775.9
2022,Karnataka,Bangalore,Groundnut,12586.2,17620.7,1.4,8810.3,3775.9
2023,Karnataka,Bangalore,Groundnut,12586.2,17620.7,1.4,8810.3,3775.9
2024,Karnataka,Bangalore,Groundnut,12586.2,17620.7,1.4,8810.3,3775.9
2019,Karnataka,Bangalore,Onion,8417.6,151516.8,18.0,5892.3,2525.3
2020,Karnataka,Bangalore,Onion,8417.6,151516.8,18.0,5892.3,2525.3
2021,Karnataka,Bangalore,Onion,8417.6,151516.8,18.0,5892.3,2525.3
2022,Karnataka,Bangalore,Onion,8417.6,151516.8,18.0,5892.3,2525.3
2023,Karnataka,Bangalore,Onion,8417.6,151516.8,18.0,5892.3,2525.3
2024,Karnataka,Bangalore,Onion,8417.6,151516.8,18.0,5892.3,2525.3
2019,Karnataka,Mysore,Rice,14714.4,36786.0,2.5,10300.1,4414.3
2020,Karnataka,Mysore,Rice,14714.4,36786.0,2.5,10300.1,4414.3
2021,Karnataka,Mysore,Rice,14714.4,36786.0,2.5,10300.1,4414.3
2022,Karnataka,Mysore,Rice,14714.4,36786.0,2.5,10300.1,4414.3
2023,Karnataka,Mysore,Rice,14714.4,36786.0,2.5,10300.1,4414.3
2024,Karnataka,Mysore,Rice,14714.4,36786.0,2.5,10300.1,4414.3
2019,Karnataka,Mysore,Wheat,22063.0,70601.6,3.2,15444.1,6618.9
2020,Karnataka,Mysore,Wheat,22063.0,70601.6,3.2,15444.1,6618.9
2021,Karnataka,Mysore,Wheat,22063.0,70601.6,3.2,15444.1,6618.9
2022,Karnataka,Mysore,Wheat,22063.0,70601.6,3.2,15444.1,6618.9
2023,Karnataka,Mysore,Wheat,22063.0,70601.6,3.2,15444.1,6618.9
2024,Karnataka,Mysore,Wheat,22063.0,70601.6,3.2,15444.1,6618.9
2019,Karnataka,Mysore,Cotton,23788.0,11894.0,0.5,16651.6,7136.4
2020,Karnataka,Mysore,Cotton,23788.0,11894.0,0.5,16651.6,7136.4
2021,Karnataka,Mysore,Cotton,23788.0,11894.0,0.5,16651.6,7136.4
2022,Karnataka,Mysore,Cotton,23788.0,11894.0,0.5,16651.6,7136.4
2023,Karnataka,Mysore,Cotton,23788.0,11894.0,0.5,16651.6,7136.4
2024,Karnataka,Mysore,Cotton,23788.0,11894.0,0.5,16651.6,7136.4
2019,Karnataka,Mysore,Sugarcane,13135.2,919464.0,70.0,9194.6,3940.6
2020,Karnataka,Mysore,Sugarcane,13135.2,919464.0,70.0,9194.6,3940.6
2021,Karnataka,Mysore,Sugarcane,13135.2,919464.0,70.0,9194.6,3940.6
2022,Karnataka,Mysore,Sugarcane,13135.2,919464.0,70.0,9194.6,3940.6
2023,Karnataka,Mysore,Sugarcane,13135.2,919464.0,70.0,9194.6,3940.6
2024,Karnataka,Mysore,Sugarcane,13135.2,919464.0,70.0,9194.6,3940.6
2019,Karnataka,Mysore,Soybean,28088.1,30896.9,1.1,19661.7,8426.4
2020,Karnataka,Mysore,Soybean,28088.1,30896.9,1.1,19661.7,8426.4
2021,Karnataka,Mysore,Soybean,28088.1,30896.9,1.1,19661.7,8426.4
2022,Karnataka,Mysore,Soybean,28088.1,30896.9,1.1,19661.7,8426.4
2023,Karnataka,Mysore,Soybean,28088.1,30896.9,1.1,19661.7,8426.4
2024,Karnataka,Mysore,Soybean,28088.1,30896.9,1.1,19661.7,8426.4
2019,Karnataka,Mysore,Maize,29821.4,83499.9,2.8,20875.0,8946.4
2020,Karnataka,Mysore,Maize,29821.4,83499.9,2.8,20875.0,8946.4
2021,Karnataka,Mysore,Maize,29821.4,83499.9,2.8,20875.0,8946.4
2022,Karnataka,Mysore,Maize,29821.4,83499.9,2.8,20875.0,8946.4
2023,Karnataka,Mysore,Maize,29821.4,83499.9,2.8,20875.0,8946.4
2024,Karnataka,Mysore,Maize,29821.4,83499.9,2.8,20875.0,8946.4
2019,Karnataka,Mysore,Groundnut,20135.4,28189.6,1.4,14094.8,6040.6
2020,Karnataka,Mysore,Groundnut,20135.4,28189.6,1.4,14094.8,6040.6
2021,Karnataka,Mysore,Groundnut,20135.4,28189.6,1.4,14094.8,6040.6
2022,Karnataka,Mysore,Groundnut,20135.4,28189.6,1.4,14094.8,6040.6
2023,Karnataka,Mysore,Groundnut,20135.4,28189.6,1.4,14094.8,6040.6
2024,Karnataka,Mysore,Groundnut,20135.4,28189.6,1.4,14094.8,6040.6
2019,Karnataka,Mysore,Onion,9743.6,175384.8,18.0,6820.5,2923.1
2020,Karnataka,Mysore,Onion,9743.6,175384.8,18.0,6820.5,2923.1
2021,Karnataka,Mysore,Onion,9743.6,175384.8,18.0,6820.5,2923.1
2022,Karnataka,Mysore,Onion,9743.6,175384.8,18.0,6820.5,2923.1
2023,Karnataka,Mysore,Onion,9743.6,175384.8,18.0,6820.5,2923.1
2024,Karnataka,Mysore,Onion,9743.6,175384.8,18.0,6820.5,2923.1
2019,Karnataka,Hubli,Rice,20814.0,52035.0,2.5,14569.8,6244.2
2020,Karnataka,Hubli,Rice,20814.0,52035.0,2.5,14569.8,6244.2
2021,Karnataka,Hubli,Rice,20814.0,52035.0,2.5,14569.8,6244.2
2022,Karnataka,Hubli,Rice,20814.0,52035.0,2.5,14569.8,6244.2
2023,Karnataka,Hubli,Rice,20814.0,52035.0,2.5,14569.8,6244.2
2024,Karnataka,Hubli,Rice,20814.0,52035.0,2.5,14569.8,6244.2
2019,Karnataka,Hubli,Wheat,56089.0,179484.8,3.2,39262.3,16826.7
2020,Karnataka,Hubli,Wheat,56089.0,179484.8,3.2,39262.3,16826.7
2021,Karnataka,Hubli,Wheat,56089.0,179484.8,3.2,39262.3,16826.7
2022,Karnataka,Hubli,Wheat,56089.0,179484.8,3.2,39262.3,16826.7
2023,Karnataka,Hubli,Wheat,56089.0,179484.8,3.2,39262.3,16826.7
2024,Karnataka,Hubli,Wheat,56089.0,179484.8,3.2,39262.3,16826.7
2019,Karnataka,Hubli,Cotton,32080.8,16040.4,0.5,22456.6,9624.2
2020,Karnataka,Hubli,Cotton,32080.8,16040.4,0.5,22456.6,9624.2
2021,Karnataka,Hubli,Cotton,32080.8,16040.4,0.5,22456.6,9624.2
2022,Karnataka,Hubli,Cotton,32080.8,16040.4,0.5,22456.6,9624.2
2023,Karnataka,Hubli,Cotton,32080.8,16040.4,0.5,22456.6,9624.2
2024,Karnataka,Hubli,Cotton,32080.8,16040.4,0.5,22456.6,9624.2
2019,Karnataka,Hubli,Sugarcane,11415.6,799092.0,70.0,7990.9,3424.7
2020,Karnataka,Hubli,Sugarcane,11415.6,799092.0,70.0,7990.9,3424.7
2021,Karnataka,Hubli,Sugarcane,11415.6,799092.0,70.0,7990.9,3424.7
2022,Karnataka,Hubli,Sugarcane,11415.6,799092.0,70.0,7990.9,3424.7
2023,Karnataka,Hubli,Sugarcane,11415.6,799092.0,70.0,7990.9,3424.7
2024,Karnataka,Hubli,Sugarcane,11415.6,799092.0,70.0,7990.9,3424.7
2019,Karnataka,Hubli,Soybean,46431.0,51074.1,1.1,32501.7,13929.3
2020,Karnataka,Hubli,Soybean,46431.0,51074.1,1.1,32501.7,13929.3
2021,Karnataka,Hubli,Soybean,46431.0,51074.1,1.1,32501.7,13929.3
2022,Karnataka,Hubli,Soybean,46431.0,51074.1,1.1,32501.7,13929.3
2023,Karnataka,Hubli,Soybean,46431.0,51074.1,1.1,32501.7,13929.3
2024,Karnataka,Hubli,Soybean,46431.0,51074.1,1.1,32501.7,13929.3
2019,Karnataka,Hubli,Maize,13662.6,38255.3,2.8,9563.8,4098.8
2020,Karnataka,Hubli,Maize,13662.6,38255.3,2.8,9563.8,4098.8
2021,Karnataka,Hubli,Maize,13662.6,38255.3,2.8,9563.8,4098.8
2022,Karnataka,Hubli,Maize,13662.6,38255.3,2.8,9563.8,4098.8
2023,Karnataka,Hubli,Maize,13662.6,38255.3,2.8,9563.8,4098.8
2024,Karnataka,Hubli,Maize,13662.6,38255.3,2.8,9563.8,4098.8
2019,Karnataka,Hubli,Groundnut,24273.0,33982.2,1.4,16991.1,7281.9
2020,Karnataka,Hubli,Groundnut,24273.0,33982.2,1.4,16991.1,7281.9
2021,Karnataka,Hubli,Groundnut,24273.0,33982.2,1.4,16991.1,7281.9
2022,Karnataka,Hubli,Groundnut,24273.0,33982.2,1.4,16991.1,7281.9
2023,Karnataka,Hubli,Groundnut,24273.0,33982.2,1.4,16991.1,7281.9
2024,Karnataka,Hubli,Groundnut,24273.0,33982.2,1.4,16991.1,7281.9
2019,Karnataka,Hubli,Onion,5446.6,98038.8,18.0,3812.6,1634.0
2020,Karnataka,Hubli,Onion,5446.6,98038.8,18.0,3812.6,1634.0
2021,Karnataka,Hubli,Onion,5446.6,98038.8,18.0,3812.6,1634.0
2022,Karnataka,Hubli,Onion,5446.6,98038.8,18.0,3812.6,1634.0
2023,Karnataka,Hubli,Onion,5446.6,98038.8,18.0,3812.6,1634.0
2024,Karnataka,Hubli,Onion,5446.6,98038.8,18.0,3812.6,1634.0
2019,Karnataka,Belgaum,Rice,49329.6,123324.0,2.5,34530.7,14798.9
2020,Karnataka,Belgaum,Rice,49329.6,123324.0,2.5,34530.7,14798.9
2021,Karnataka,Belgaum,Rice,49329.6,123324.0,2.5,34530.7,14798.9
2022,Karnataka,Belgaum,Rice,49329.6,123324.0,2.5,34530.7,14798.9
2023,Karnataka,Belgaum,Rice,49329.6,123324.0,2.5,34530.7,14798.9
2024,Karnataka,Belgaum,Rice,49329.6,123324.0,2.5,34530.7,14798.9
2019,Karnataka,Belgaum,Wheat,21186.0,67795.2,3.2,14830.2,6355.8
2020,Karnataka,Belgaum,Wheat,21186.0,67795.2,3.2,14830.2,6355.8
2021,Karnataka,Belgaum,Wheat,21186.0,67795.2,3.2,14830.2,6355.8
2022,Karnataka,Belgaum,Wheat,21186.0,67795.2,3.2,14830.2,6355.8
2023,Karnataka,Belgaum,Wheat,21186.0,67795.2,3.2,14830.2,6355.8
2024,Karnataka,Belgaum,Wheat,21186.0,67795.2,3.2,14830.2,6355.8
2019,Karnataka,Belgaum,Cotton,19340.0,9670.0,0.5,13538.0,5802.0
2020,Karnataka,Belgaum,Cotton,19340.0,9670.0,0.5,13538.0,5802.0
2021,Karnataka,Belgaum,Cotton,19340.0,9670.0,0.5,13538.0,5802.0
2022,Karnataka,Belgaum,Cotton,19340.0,9670.0,0.5,13538.0,5802.0
2023,Karnataka,Belgaum,Cotton,19340.0,9670.0,0.5,13538.0,5802.0
2024,Karnataka,Belgaum,Cotton,19340.0,9670.0,0.5,13538.0,5802.0
2019,Karnataka,Belgaum,Sugarcane,9725.1,680757.0,70.0,6807.6,2917.5
2020,Karnataka,Belgaum,Sugarcane,9725.1,680757.0,70.0,6807.6,2917.5
2021,Karnataka,Belgaum,Sugarcane,9725.1,680757.0,70.0,6807.6,2917.5
2022,Karnataka,Belgaum,Sugarcane,9725.1,680757.0,70.0,6807.6,2917.5
2023,Karnataka,Belgaum,Sugarcane,9725.1,680757.0,70.0,6807.6,2917.5
2024,Karnataka,Belgaum,Sugarcane,9725.1,680757.0,70.0,6807.6,2917.5
2019,Karnataka,Belgaum,Soybean,10434.6,11478.1,1.1,7304.2,3130.4
2020,Karnataka,Belgaum,Soybean,10434.6,11478.1,1.1,7304.2,3130.4
2021,Karnataka,Belgaum,Soybean,10434.6,11478.1,1.1,7304.2,3130.4
2022,Karnataka,Belgaum,Soybean,10434.6,11478.1,1.1,7304.2,3130.4
2023,Karnataka,Belgaum,Soybean,10434.6,11478.1,1.1,7304.2,3130.4
2024,Karnataka,Belgaum,Soybean,10434.6,11478.1,1.1,7304.2,3130.4
2019,Karnataka,Belgaum,Maize,20262.9,56736.1,2.8,14184.0,6078.9
2020,Karnataka,Belgaum,Maize,20262.9,56736.1,2.8,14184.0,6078.9
2021,Karnataka,Belgaum,Maize,20262.9,56736.1,2.8,14184.0,6078.9
